ISO,Year,Item,FPi
CHN,2014,"Meat, duck",2801.6
CHN,2014,"Meat, goat",2095.387
CHN,2014,"Meat, goose and guinea fowl",2443.0
CHN,2014,"Meat, horse",195.0
CHN,2014,"Meat, mule",52.0
CHN,2014,"Meat, pig",56713.9
CHN,2014,"Meat, rabbit",789.037
CHN,2014,"Meat, sheep",2180.913
CHN,2014,"Meat, turkey",0.0
CHN,2014,"Melons, other (inc.cantaloupes)",11058.6
CHN,2014,Melonseed,30.324
CHN,2014,"Milk, whole fresh buffalo",3100.0
CHN,2014,"Milk, whole fresh camel",14.079
CHN,2014,"Milk, whole fresh cow",37246.4
CHN,2014,"Milk, whole fresh goat",300.0
CHN,2014,"Milk, whole fresh sheep",1225.444
CHN,2014,Millet,2344.2000000000003
CHN,2014,Mushrooms and truffles,6418.3460000000005
CHN,2014,Mustard seed,18.59
CHN,2014,"Nutmeg, mace and cardamoms",0.0
CHN,2014,Nuts nes,138.534
CHN,2014,Oats,500.0
CHN,2014,Offals nes,0.0
CHN,2014,"Offals, edible, buffaloes",191.55700000000002
CHN,2014,"Offals, edible, camels",2.16
CHN,2014,"Offals, edible, cattle",1206.811
CHN,2014,"Offals, edible, goats",368.788
CHN,2014,"Offals, horses",24.375
CHN,2014,"Offals, liver chicken",0.0
CHN,2014,"Offals, liver duck",0.843
CHN,2014,"Offals, liver geese",0.0
CHN,2014,"Offals, liver turkeys",0.0
CHN,2014,"Offals, pigs, edible",2495.4120000000003
CHN,2014,"Offals, sheep,edible",436.183
CHN,2014,Oil palm fruit,678.297
CHN,2014,Oilseeds nes,2023.445
CHN,2014,Olives,0.001
CHN,2014,"Onions, dry",22481.242000000002
CHN,2014,"Onions, shallots, green",838.986
CHN,2014,Oranges,7801.6
CHN,2014,Papayas,34.901
CHN,2014,Peaches and nectarines,12423.7
CHN,2014,Pears,17964.4
CHN,2014,"Peas, dry",1350.0
CHN,2014,"Peas, green",10716.917
CHN,2014,Pepper (piper spp.),32.679
CHN,2014,Persimmons,2955.6
CHN,2014,Pigeon peas,0.0
CHN,2014,Pineapples,1297.4
CHN,2014,Pistachios,76.677
CHN,2014,Plantains and others,0.0
CHN,2014,Plums and sloes,6235.327
CHN,2014,Poppy seed,0.0
CHN,2014,Potatoes,84155.5
CHN,2014,Pulses nes,123.7
CHN,2014,"Pumpkins, squash and gourds",7248.323
CHN,2014,Quinces,108.733
CHN,2014,Quinoa,0.0
CHN,2014,Rapeseed,14772.2
CHN,2014,"Rice, paddy",206507.4
CHN,2014,Roots and tubers nes,47.083
CHN,2014,Rye,520.0
CHN,2014,Safflower seed,32.985
CHN,2014,Sesame seed,629.9
CHN,2014,"Snails, not sea",0.0
CHN,2014,Sorghum,2885.0
CHN,2014,Soybeans,12154.0
CHN,2014,Spices nes,100.07300000000001
CHN,2014,Spinach,22107.069
CHN,2014,Strawberries,2486.5
CHN,2014,Sugar beet,8000.400000000001
CHN,2014,Sugar cane,125611.3
CHN,2014,Sunflower seed,2492.0
CHN,2014,Sweet corn frozen,12.113
CHN,2014,Sweet corn prep or preserved,26.178
CHN,2014,Sweet potatoes,55782.5
CHN,2014,Tallowtree seed,992.0
CHN,2014,"Tangerines, mandarins, clementines, satsumas",16240.0
CHN,2014,Taro (cocoyam),1826.406
CHN,2014,Tea,2095.57
CHN,2014,Tomatoes,52667.636
CHN,2014,Triticale,385.0
CHN,2014,Tung nuts,416.065
CHN,2014,Vanilla,0.28600000000000003
CHN,2014,"Vegetables, fresh nes",162529.703
CHN,2014,"Vegetables, leguminous nes",109.834
CHN,2014,"Walnuts, with shell",1498.1960000000001
CHN,2014,Watermelons,61491.1
CHN,2014,Wheat,126208.40000000001
CHN,2014,Yams,0.0
CHN,2015,"Almonds, with shell",47.478
CHN,2015,"Anise, badian, fennel, coriander",52.033
CHN,2015,Apples,38899.0
CHN,2015,Apricots,53.933
CHN,2015,Areca nuts,0.0
CHN,2015,Artichokes,83.031
CHN,2015,Asparagus,7554.8910000000005
CHN,2015,Avocados,118.238
CHN,2015,Bananas,10627.0
CHN,2015,Barley,1868.0
CHN,2015,"Beans, dry",1100.0
CHN,2015,"Beans, green",18355.011
CHN,2015,Berries nes,57.073
CHN,2015,"Brazil nuts, with shell",0.0
CHN,2015,"Broad beans, horse beans, dry",1500.0
CHN,2015,Buckwheat,1424.928
CHN,2015,Cabbages and other brassicas,33124.49
CHN,2015,Canary seed,0.0
CHN,2015,Carobs,0.0
CHN,2015,Carrots and turnips,20019.133
CHN,2015,"Cashew nuts, with shell",0.189
CHN,2015,Cassava,4771.791
CHN,2015,Castor oil seed,40.0
CHN,2015,Cauliflowers and broccoli,9904.506
CHN,2015,Cereals nes,111.24000000000001
CHN,2015,Cherries,36.264
CHN,2015,Chestnut,1660.059
CHN,2015,Chick peas,13.0
CHN,2015,Chicory roots,0.0
CHN,2015,"Chillies and peppers, dry",305.971
CHN,2015,"Chillies and peppers, green",16990.711
CHN,2015,Cinnamon (cannella),75.018
CHN,2015,Cloves,1.2750000000000001
CHN,2015,"Cocoa, beans",0.0
CHN,2015,Coconuts,378.75
CHN,2015,"Coffee, green",100.105
CHN,2015,"Cow peas, dry",13.0
CHN,2015,Cucumbers and gherkins,59976.456
CHN,2015,Dates,155.037
CHN,2015,Eggplants (aubergines),31266.542
CHN,2015,"Eggs, hen, in shell",25890.0
CHN,2015,"Eggs, other bird, in shell",4571.0
CHN,2015,"Fat, buffaloes",43.868
CHN,2015,"Fat, camels",0.8150000000000001
CHN,2015,"Fat, cattle",271.432
CHN,2015,"Fat, goats",86.226
CHN,2015,"Fat, pigs",3311.968
CHN,2015,"Fat, sheep",96.156
CHN,2015,Figs,14.814
CHN,2015,"Fruit, citrus nes",5124.117
CHN,2015,"Fruit, fresh nes",2618.65
CHN,2015,"Fruit, stone nes",154.957
CHN,2015,"Fruit, tropical fresh nes",3894.0570000000002
CHN,2015,Garlic,21456.323
CHN,2015,Ginger,482.729
CHN,2015,Grapefruit (inc. pomelos),4367.908
CHN,2015,Grapes,13164.1
CHN,2015,"Groundnuts, with shell",15961.0
CHN,2015,"Hazelnuts, with shell",25.696
CHN,2015,Hempseed,13.146
CHN,2015,"Honey, natural",473.0
CHN,2015,Karite nuts (sheanuts),0.0
CHN,2015,Kiwi fruit,2187.867
CHN,2015,Kola nuts,0.0
CHN,2015,"Leeks, other alliaceous vegetables",124.279
CHN,2015,Lemons and limes,2196.05
CHN,2015,Lentils,143.0
CHN,2015,Lettuce and chicory,14638.443000000001
CHN,2015,Linseed,399.62
CHN,2015,Maize,264992.0
CHN,2015,"Maize, green",109.059
CHN,2015,"Mangoes, mangosteens, guavas",4618.106
CHN,2015,Maté,0.0
CHN,2015,Meat nes,2.45
CHN,2015,"Meat, ass",194.0
CHN,2015,"Meat, buffalo",616.89
CHN,2015,"Meat, camel",17.775000000000002
CHN,2015,"Meat, cattle",5552.01
CHN,2015,"Meat, chicken",12075.0
CHN,2015,"Meat, duck",2760.0
CHN,2015,"Meat, goat",2155.657
CHN,2015,"Meat, goose and guinea fowl",2415.0
CHN,2015,"Meat, horse",198.0
CHN,2015,"Meat, mule",53.0
CHN,2015,"Meat, pig",56454.0
CHN,2015,"Meat, rabbit",810.847
CHN,2015,"Meat, sheep",2243.643
CHN,2015,"Meat, turkey",0.0
CHN,2015,"Melons, other (inc.cantaloupes)",11179.6
CHN,2015,Melonseed,30.381
CHN,2015,"Milk, whole fresh buffalo",2990.666
CHN,2015,"Milk, whole fresh camel",13.251
CHN,2015,"Milk, whole fresh cow",31798.0
CHN,2015,"Milk, whole fresh goat",226.221
CHN,2015,"Milk, whole fresh sheep",1169.646
CHN,2015,Millet,1966.0
CHN,2015,Mushrooms and truffles,6671.4710000000005
CHN,2015,Mustard seed,18.865000000000002
CHN,2015,"Nutmeg, mace and cardamoms",0.0
CHN,2015,Nuts nes,150.001
CHN,2015,Oats,1261.221
CHN,2015,Offals nes,0.0
CHN,2015,"Offals, edible, buffaloes",191.921
CHN,2015,"Offals, edible, camels",2.481
CHN,2015,"Offals, edible, cattle",1209.104
CHN,2015,"Offals, edible, goats",379.396
CHN,2015,"Offals, horses",24.75
CHN,2015,"Offals, liver chicken",0.0
CHN,2015,"Offals, liver duck",0.804
CHN,2015,"Offals, liver geese",0.0
CHN,2015,"Offals, liver turkeys",0.0
CHN,2015,"Offals, pigs, edible",2483.976
CHN,2015,"Offals, sheep,edible",448.729
CHN,2015,Oil palm fruit,672.665
CHN,2015,Oilseeds nes,2163.492
CHN,2015,Olives,0.0
CHN,2015,"Onions, dry",23526.627
CHN,2015,"Onions, shallots, green",886.208
CHN,2015,Oranges,8052.184
CHN,2015,Papayas,36.751
CHN,2015,Peaches and nectarines,13640.032000000001
CHN,2015,Pears,16527.0
CHN,2015,"Peas, dry",1267.0
CHN,2015,"Peas, green",11796.744
CHN,2015,Pepper (piper spp.),33.948
CHN,2015,Persimmons,2949.6
CHN,2015,Pigeon peas,0.0
CHN,2015,Pineapples,1338.5
CHN,2015,Pistachios,74.226
CHN,2015,Plantains and others,0.0
CHN,2015,Plums and sloes,6387.155
CHN,2015,Poppy seed,0.0
CHN,2015,Potatoes,82618.357
CHN,2015,Pulses nes,128.0
CHN,2015,"Pumpkins, squash and gourds",7616.743
CHN,2015,Quinces,112.806
CHN,2015,Quinoa,0.0
CHN,2015,Rapeseed,13859.0
CHN,2015,"Rice, paddy",212142.0
CHN,2015,Roots and tubers nes,50.0
CHN,2015,Rye,1311.67
CHN,2015,Safflower seed,33.105000000000004
CHN,2015,Sesame seed,450.0
CHN,2015,"Snails, not sea",0.0
CHN,2015,Sorghum,2752.0
CHN,2015,Soybeans,11785.0
CHN,2015,Spices nes,108.516
CHN,2015,Spinach,23543.967
CHN,2015,Strawberries,2803.5
CHN,2015,Sugar beet,5088.0
CHN,2015,Sugar cane,107064.0
CHN,2015,Sunflower seed,2698.113
CHN,2015,Sweet corn frozen,13.167
CHN,2015,Sweet corn prep or preserved,25.929000000000002
CHN,2015,Sweet potatoes,54201.0
CHN,2015,Tallowtree seed,997.715
CHN,2015,"Tangerines, mandarins, clementines, satsumas",16860.578
CHN,2015,Taro (cocoyam),1837.695
CHN,2015,Tea,2277.0
CHN,2015,Tomatoes,55689.478
CHN,2015,Triticale,971.1410000000001
CHN,2015,Tung nuts,412.04200000000003
CHN,2015,Vanilla,0.5660000000000001
CHN,2015,"Vegetables, fresh nes",167560.664
CHN,2015,"Vegetables, leguminous nes",120.994
CHN,2015,"Walnuts, with shell",1657.939
CHN,2015,Watermelons,62671.4
CHN,2015,Wheat,132639.0
CHN,2015,Yams,0.0
CHN,2016,"Almonds, with shell",50.04
CHN,2016,"Anise, badian, fennel, coriander",53.14
CHN,2016,Apples,40393.0
CHN,2016,Apricots,55.461
CHN,2016,Areca nuts,0.0
CHN,2016,Artichokes,85.415
CHN,2016,Asparagus,7691.036
CHN,2016,Avocados,124.863
CHN,2016,Bananas,10940.0
CHN,2016,Barley,1324.598
CHN,2016,"Beans, dry",1193.702
CHN,2016,"Beans, green",18694.02
CHN,2016,Berries nes,58.655
CHN,2016,"Brazil nuts, with shell",0.0
CHN,2016,"Broad beans, horse beans, dry",1627.776
CHN,2016,Buckwheat,1010.416
CHN,2016,Cabbages and other brassicas,32944.208
CHN,2016,Canary seed,0.0
CHN,2016,Carobs,0.0
CHN,2016,Carrots and turnips,20621.254
CHN,2016,"Cashew nuts, with shell",0.246
CHN,2016,Cassava,4806.622
CHN,2016,Castor oil seed,37.0
CHN,2016,Cauliflowers and broccoli,10155.882
CHN,2016,Cereals nes,78.88
CHN,2016,Cherries,37.487
CHN,2016,Chestnut,1889.964
CHN,2016,Chick peas,14.107000000000001
CHN,2016,Chicory roots,0.0
CHN,2016,"Chillies and peppers, dry",309.425
CHN,2016,"Chillies and peppers, green",17384.829
CHN,2016,Cinnamon (cannella),76.904
CHN,2016,Cloves,1.319
CHN,2016,"Cocoa, beans",0.0
CHN,2016,Coconuts,371.25
CHN,2016,"Coffee, green",102.785
CHN,2016,"Cow peas, dry",10.107000000000001
CHN,2016,Cucumbers and gherkins,61756.828
CHN,2016,Dates,154.965
CHN,2016,Eggplants (aubergines),31990.646
CHN,2016,"Eggs, hen, in shell",26864.0
CHN,2016,"Eggs, other bird, in shell",4741.0
CHN,2016,"Fat, buffaloes",43.869
CHN,2016,"Fat, camels",0.767
CHN,2016,"Fat, cattle",271.44
CHN,2016,"Fat, goats",90.209
CHN,2016,"Fat, pigs",3182.96
CHN,2016,"Fat, sheep",100.598
CHN,2016,Figs,13.285
CHN,2016,"Fruit, citrus nes",5270.818
CHN,2016,"Fruit, fresh nes",2688.918
CHN,2016,"Fruit, stone nes",158.92600000000002
CHN,2016,"Fruit, tropical fresh nes",3732.991
CHN,2016,Garlic,21244.496
CHN,2016,Ginger,550.0
CHN,2016,Grapefruit (inc. pomelos),4517.844
CHN,2016,Grapes,12629.4
CHN,2016,"Groundnuts, with shell",16361.0
CHN,2016,"Hazelnuts, with shell",24.146
CHN,2016,Hempseed,11.885
CHN,2016,"Honey, natural",555.0
CHN,2016,Karite nuts (sheanuts),0.0
CHN,2016,Kiwi fruit,1931.238
CHN,2016,Kola nuts,0.0
CHN,2016,"Leeks, other alliaceous vegetables",125.998
CHN,2016,Lemons and limes,2258.922
CHN,2016,Lentils,155.181
CHN,2016,Lettuce and chicory,14928.247000000001
CHN,2016,Linseed,366.747
CHN,2016,Maize,263613.0
CHN,2016,"Maize, green",104.968
CHN,2016,"Mangoes, mangosteens, guavas",4688.478
CHN,2016,Maté,0.0
CHN,2016,Meat nes,2.515
CHN,2016,"Meat, ass",190.258
CHN,2016,"Meat, buffalo",616.91
CHN,2016,"Meat, camel",16.73
CHN,2016,"Meat, cattle",5552.1900000000005
CHN,2016,"Meat, chicken",12892.191
CHN,2016,"Meat, duck",2946.972
CHN,2016,"Meat, goat",2255.225
CHN,2016,"Meat, goose and guinea fowl",2495.598
CHN,2016,"Meat, horse",204.266
CHN,2016,"Meat, mule",44.2
CHN,2016,"Meat, pig",54255.0
CHN,2016,"Meat, rabbit",788.66
CHN,2016,"Meat, sheep",2347.275
CHN,2016,"Meat, turkey",0.0
CHN,2016,"Melons, other (inc.cantaloupes)",11876.4
CHN,2016,Melonseed,30.580000000000002
CHN,2016,"Milk, whole fresh buffalo",3005.201
CHN,2016,"Milk, whole fresh camel",13.915000000000001
CHN,2016,"Milk, whole fresh cow",30640.0
CHN,2016,"Milk, whole fresh goat",229.621
CHN,2016,"Milk, whole fresh sheep",1192.291
CHN,2016,Millet,1394.09
CHN,2016,Mushrooms and truffles,6719.3060000000005
CHN,2016,Mustard seed,18.349
CHN,2016,"Nutmeg, mace and cardamoms",0.0
CHN,2016,Nuts nes,139.512
CHN,2016,Oats,894.332
CHN,2016,Offals nes,0.0
CHN,2016,"Offals, edible, buffaloes",191.928
CHN,2016,"Offals, edible, camels",2.335
CHN,2016,"Offals, edible, cattle",1209.144
CHN,2016,"Offals, edible, goats",396.92
CHN,2016,"Offals, horses",25.533
CHN,2016,"Offals, liver chicken",0.0
CHN,2016,"Offals, liver duck",0.791
CHN,2016,"Offals, liver geese",0.0
CHN,2016,"Offals, liver turkeys",0.0
CHN,2016,"Offals, pigs, edible",2387.2200000000003
CHN,2016,"Offals, sheep,edible",469.455
CHN,2016,Oil palm fruit,671.333
CHN,2016,Oilseeds nes,2164.44
CHN,2016,Olives,0.0
CHN,2016,"Onions, dry",23911.307
CHN,2016,"Onions, shallots, green",902.14
CHN,2016,Oranges,8282.714
CHN,2016,Papayas,37.939
CHN,2016,Peaches and nectarines,14453.094000000001
CHN,2016,Pears,15963.0
CHN,2016,"Peas, dry",1374.928
CHN,2016,"Peas, green",12184.27
CHN,2016,Pepper (piper spp.),34.263
CHN,2016,Persimmons,2967.3
CHN,2016,Pigeon peas,0.0
CHN,2016,Pineapples,1399.5
CHN,2016,Pistachios,74.968
CHN,2016,Plantains and others,0.0
CHN,2016,Plums and sloes,6517.304
CHN,2016,Poppy seed,0.0
CHN,2016,Potatoes,84928.5
CHN,2016,Pulses nes,138.904
CHN,2016,"Pumpkins, squash and gourds",7782.701
CHN,2016,Quinces,114.71600000000001
CHN,2016,Rapeseed,13128.0
CHN,2016,"Rice, paddy",211094.0
CHN,2016,Roots and tubers nes,50.0
CHN,2016,Rye,930.105
CHN,2016,Safflower seed,32.624
CHN,2016,Sesame seed,352.0
CHN,2016,"Snails, not sea",0.0
CHN,2016,Sorghum,1951.443
CHN,2016,Soybeans,12788.894
CHN,2016,Spices nes,113.381
CHN,2016,Spinach,24462.82
CHN,2016,Strawberries,2680.2000000000003
CHN,2016,Sugar beet,8545.0
CHN,2016,Sugar cane,103215.0
CHN,2016,Sunflower seed,2610.0
CHN,2016,Sweet corn frozen,12.508000000000001
CHN,2016,Sweet corn prep or preserved,25.798000000000002
CHN,2016,Sweet potatoes,51387.5
CHN,2016,Tallowtree seed,1026.207
CHN,2016,"Tangerines, mandarins, clementines, satsumas",17318.402000000002
CHN,2016,Taro (cocoyam),1860.362
CHN,2016,Tea,2313.0
CHN,2016,Tomatoes,57452.897000000004
CHN,2016,Triticale,688.636
CHN,2016,Tung nuts,408.51800000000003
CHN,2016,Vanilla,0.396
CHN,2016,"Vegetables, fresh nes",169343.015
CHN,2016,"Vegetables, leguminous nes",124.476
CHN,2016,"Walnuts, with shell",1536.838
CHN,2016,Watermelons,62206.5
CHN,2016,Wheat,133271.0
CHN,2016,Yams,0.0
CHN,2017,"Almonds, with shell",52.118
CHN,2017,"Anise, badian, fennel, coriander",54.768
CHN,2017,Apples,41390.0
CHN,2017,Apricots,57.136
CHN,2017,Areca nuts,0.0
CHN,2017,Artichokes,87.906
CHN,2017,Asparagus,7836.633
CHN,2017,Avocados,126.10300000000001
CHN,2017,Bananas,11170.0
CHN,2017,Barley,1897.318
CHN,2017,"Beans, dry",1322.214
CHN,2017,"Beans, green",19295.562
CHN,2017,Berries nes,60.43
CHN,2017,"Brazil nuts, with shell",0.0
CHN,2017,"Broad beans, horse beans, dry",1803.019
CHN,2017,Buckwheat,1447.2920000000001
CHN,2017,Cabbages and other brassicas,33066.436
CHN,2017,Canary seed,0.0
CHN,2017,Carobs,0.0
CHN,2017,Carrots and turnips,18008.008
CHN,2017,"Cashew nuts, with shell",0.234
CHN,2017,Cassava,4860.939
CHN,2017,Castor oil seed,32.0
CHN,2017,Cauliflowers and broccoli,10412.374
CHN,2017,Cereals nes,112.986
CHN,2017,Cherries,38.980000000000004
CHN,2017,Chestnut,1918.939
CHN,2017,Chick peas,15.626
CHN,2017,Chicory roots,0.0
CHN,2017,"Chillies and peppers, dry",315.358
CHN,2017,"Chillies and peppers, green",17784.77
CHN,2017,Cinnamon (cannella),79.22500000000001
CHN,2017,Cloves,1.371
CHN,2017,"Cocoa, beans",0.0
CHN,2017,Coconuts,372.565
CHN,2017,"Coffee, green",98.105
CHN,2017,"Cow peas, dry",15.626
CHN,2017,Cucumbers and gherkins,59537.455
CHN,2017,Dates,156.629
CHN,2017,Eggplants (aubergines),33046.691
CHN,2017,"Eggs, hen, in shell",26318.0
CHN,2017,"Eggs, other bird, in shell",4645.0
CHN,2017,"Fat, buffaloes",45.129
CHN,2017,"Fat, camels",0.764
CHN,2017,"Fat, cattle",279.233
CHN,2017,"Fat, goats",92.33
CHN,2017,"Fat, pigs",3198.389
CHN,2017,"Fat, sheep",102.962
CHN,2017,Figs,13.644
CHN,2017,"Fruit, citrus nes",5343.492
CHN,2017,"Fruit, fresh nes",2764.781
CHN,2017,"Fruit, stone nes",162.968
CHN,2017,"Fruit, tropical fresh nes",3784.817
CHN,2017,Garlic,21759.149
CHN,2017,Ginger,497.37600000000003
CHN,2017,Grapefruit (inc. pomelos),4580.136
CHN,2017,Grapes,13082.9
CHN,2017,"Groundnuts, with shell",17092.0
CHN,2017,"Hazelnuts, with shell",24.528000000000002
CHN,2017,Hempseed,11.854000000000001
CHN,2017,"Honey, natural",543.0
CHN,2017,Karite nuts (sheanuts),0.0
CHN,2017,Kiwi fruit,1986.368
CHN,2017,Kola nuts,0.0
CHN,2017,"Leeks, other alliaceous vegetables",129.987
CHN,2017,Lemons and limes,2290.068
CHN,2017,Lentils,171.888
CHN,2017,Lettuce and chicory,15234.982
CHN,2017,Linseed,362.516
CHN,2017,Maize,259071.0
CHN,2017,"Maize, green",106.624
CHN,2017,"Mangoes, mangosteens, guavas",4766.96
CHN,2017,Maté,0.0
CHN,2017,Meat nes,3.8080000000000003
CHN,2017,"Meat, ass",192.419
CHN,2017,"Meat, buffalo",634.62
CHN,2017,"Meat, camel",16.659
CHN,2017,"Meat, cattle",5711.58
CHN,2017,"Meat, chicken",13865.862000000001
CHN,2017,"Meat, duck",2929.33
CHN,2017,"Meat, goat",2308.243
CHN,2017,"Meat, goose and guinea fowl",2588.7400000000002
CHN,2017,"Meat, horse",199.089
CHN,2017,"Meat, mule",53.160000000000004
CHN,2017,"Meat, pig",54518.0
CHN,2017,"Meat, rabbit",852.335
CHN,2017,"Meat, sheep",2402.457
CHN,2017,"Meat, turkey",0.0
CHN,2017,"Melons, other (inc.cantaloupes)",12326.5
CHN,2017,Melonseed,30.346
CHN,2017,"Milk, whole fresh buffalo",2946.3740000000003
CHN,2017,"Milk, whole fresh camel",14.055
CHN,2017,"Milk, whole fresh cow",30386.0
CHN,2017,"Milk, whole fresh goat",221.735
CHN,2017,"Milk, whole fresh sheep",1171.32
CHN,2017,Millet,1996.856
CHN,2017,Mushrooms and truffles,6603.041
CHN,2017,Mustard seed,18.466
CHN,2017,"Nutmeg, mace and cardamoms",0.0
CHN,2017,Nuts nes,142.68200000000002
CHN,2017,Oats,1281.016
CHN,2017,Offals nes,0.0
CHN,2017,"Offals, edible, buffaloes",197.437
CHN,2017,"Offals, edible, camels",2.325
CHN,2017,"Offals, edible, cattle",1243.855
CHN,2017,"Offals, edible, goats",406.25100000000003
CHN,2017,"Offals, horses",24.886
CHN,2017,"Offals, liver chicken",0.128
CHN,2017,"Offals, liver duck",0.0
CHN,2017,"Offals, liver geese",0.0
CHN,2017,"Offals, liver turkeys",0.0
CHN,2017,"Offals, pigs, edible",2398.792
CHN,2017,"Offals, sheep,edible",480.491
CHN,2017,Oil palm fruit,672.046
CHN,2017,Oilseeds nes,2431.842
CHN,2017,Olives,0.0
CHN,2017,"Onions, dry",24305.441
CHN,2017,"Onions, shallots, green",921.97
CHN,2017,Oranges,8396.916000000001
CHN,2017,Papayas,39.181
CHN,2017,Peaches and nectarines,14612.844000000001
CHN,2017,Pears,16410.0
CHN,2017,"Peas, dry",1522.95
CHN,2017,"Peas, green",12572.558
CHN,2017,Pepper (piper spp.),35.191
CHN,2017,Persimmons,3029.0
CHN,2017,Pigeon peas,0.0
CHN,2017,Pineapples,1494.8
CHN,2017,Pistachios,75.29
CHN,2017,Plantains and others,0.0
CHN,2017,Plums and sloes,6652.705
CHN,2017,Poppy seed,0.0
CHN,2017,Potatoes,88481.5
CHN,2017,Pulses nes,153.858
CHN,2017,"Pumpkins, squash and gourds",7958.218
CHN,2017,Quinces,116.655
CHN,2017,Rapeseed,13274.0
CHN,2017,"Rice, paddy",212676.0
CHN,2017,Roots and tubers nes,49.028
CHN,2017,Rye,1332.257
CHN,2017,Safflower seed,32.787
CHN,2017,Sesame seed,366.0
CHN,2017,"Snails, not sea",0.0
CHN,2017,Sorghum,2795.192
CHN,2017,Soybeans,13128.960000000001
CHN,2017,Spices nes,117.70100000000001
CHN,2017,Spinach,23371.285
CHN,2017,Strawberries,2851.1
CHN,2017,Sugar beet,9384.0
CHN,2017,Sugar cane,104404.0
CHN,2017,Sunflower seed,2580.0
CHN,2017,Sweet corn frozen,12.594
CHN,2017,Sweet corn prep or preserved,25.975
CHN,2017,Sweet potatoes,51449.5
CHN,2017,Tallowtree seed,1037.651
CHN,2017,"Tangerines, mandarins, clementines, satsumas",17557.188000000002
CHN,2017,Taro (cocoyam),1885.463
CHN,2017,Tea,2460.0
CHN,2017,Tomatoes,59488.179000000004
CHN,2017,Triticale,986.3820000000001
CHN,2017,Tung nuts,370.083
CHN,2017,Vanilla,0.41600000000000004
CHN,2017,"Vegetables, fresh nes",171589.291
CHN,2017,"Vegetables, leguminous nes",129.215
CHN,2017,"Walnuts, with shell",1564.324
CHN,2017,Watermelons,63147.22
CHN,2017,Wheat,134334.0
CHN,2017,Yams,0.0
CHN,2018,"Almonds, with shell",49.879
CHN,2018,"Anise, badian, fennel, coriander",56.395
CHN,2018,Apples,39233.4
CHN,2018,Apricots,58.811
CHN,2018,Areca nuts,0.0
CHN,2018,Artichokes,90.397
CHN,2018,Asparagus,7982.2300000000005
CHN,2018,Avocados,128.743
CHN,2018,Bananas,11221.7
CHN,2018,Barley,1487.906
CHN,2018,"Beans, dry",1324.407
CHN,2018,"Beans, green",19897.100000000002
CHN,2018,Berries nes,62.212
CHN,2018,"Brazil nuts, with shell",0.0
CHN,2018,"Broad beans, horse beans, dry",1806.01
CHN,2018,Buckwheat,1134.988
CHN,2018,Cabbages and other brassicas,33188.664000000004
CHN,2018,Canary seed,0.0
CHN,2018,Carobs,0.0
CHN,2018,Carrots and turnips,17904.421000000002
CHN,2018,"Cashew nuts, with shell",0.223
CHN,2018,Cassava,4915.255
CHN,2018,Castor oil seed,27.0
CHN,2018,Cauliflowers and broccoli,10668.866
CHN,2018,Cereals nes,88.605
CHN,2018,Cherries,37.577
CHN,2018,Chestnut,1965.351
CHN,2018,Chick peas,15.652000000000001
CHN,2018,Chicory roots,0.0
CHN,2018,"Chillies and peppers, dry",321.29
CHN,2018,"Chillies and peppers, green",18184.711
CHN,2018,Cinnamon (cannella),81.545
CHN,2018,Cloves,1.322
CHN,2018,"Cocoa, beans",0.0
CHN,2018,Coconuts,383.123
CHN,2018,"Coffee, green",100.33200000000001
CHN,2018,"Cow peas, dry",15.652000000000001
CHN,2018,Cucumbers and gherkins,56240.428
CHN,2018,Dates,158.294
CHN,2018,Eggplants (aubergines),34102.735
CHN,2018,"Eggs, hen, in shell",26590.0
CHN,2018,"Eggs, other bird, in shell",4692.8
CHN,2018,"Fat, buffaloes",45.800000000000004
CHN,2018,"Fat, camels",0.782
CHN,2018,"Fat, cattle",283.386
CHN,2018,"Fat, goats",93.114
CHN,2018,"Fat, pigs",3170.194
CHN,2018,"Fat, sheep",103.837
CHN,2018,Figs,13.914
CHN,2018,"Fruit, citrus nes",5793.396
CHN,2018,"Fruit, fresh nes",2840.643
CHN,2018,"Fruit, stone nes",167.011
CHN,2018,"Fruit, tropical fresh nes",3803.954
CHN,2018,Garlic,22273.802
CHN,2018,Ginger,510.035
CHN,2018,Grapefruit (inc. pomelos),4965.768
CHN,2018,Grapes,13397.012
CHN,2018,"Groundnuts, with shell",17332.6
CHN,2018,"Hazelnuts, with shell",24.79
CHN,2018,Hempseed,11.822000000000001
CHN,2018,"Honey, natural",446.90000000000003
CHN,2018,Karite nuts (sheanuts),0.0
CHN,2018,Kiwi fruit,2035.1580000000001
CHN,2018,Kola nuts,0.0
CHN,2018,"Leeks, other alliaceous vegetables",133.975
CHN,2018,Lemons and limes,2482.884
CHN,2018,Lentils,172.173
CHN,2018,Lettuce and chicory,15541.717
CHN,2018,Linseed,365.511
CHN,2018,Maize,257173.9
CHN,2018,"Maize, green",106.884
CHN,2018,"Mangoes, mangosteens, guavas",4845.442
CHN,2018,Maté,0.0
CHN,2018,Meat nes,4.498
CHN,2018,"Meat, ass",192.226
CHN,2018,"Meat, buffalo",644.0600000000001
CHN,2018,"Meat, camel",17.055
CHN,2018,"Meat, cattle",5796.54
CHN,2018,"Meat, chicken",13957.911
CHN,2018,"Meat, duck",2928.366
CHN,2018,"Meat, goat",2327.843
CHN,2018,"Meat, goose and guinea fowl",2508.623
