ISO,Year,FL
GRC,1977,0.0
GRC,1978,0.0
GRC,1979,0.0
GRC,1980,0.0
GRC,1981,0.0
GRC,1982,0.0
GRC,1983,0.0
GRC,1984,0.0
GRC,1985,0.0
GRC,1986,0.0
GRC,1987,0.0
GRC,1988,0.0
GRC,1989,0.0
GRC,1990,3298.551
GRC,1991,3328.7189
GRC,1992,3358.8867
GRC,1993,3389.0546
GRC,1994,3419.2224
GRC,1995,3449.3903
GRC,1996,3479.5582
GRC,1997,3509.726
GRC,1998,3539.8939
GRC,1999,3570.0617
GRC,2000,3600.2296
GRC,2001,3630.3869
GRC,2002,3660.5443
GRC,2003,3690.7016
GRC,2004,3720.859
GRC,2005,3751.0163
GRC,2006,3781.1736
GRC,2007,3811.331
GRC,2008,3841.4883
GRC,2009,3871.6457
GRC,2010,3901.803
GRC,2011,3901.803
GRC,2012,3901.803
GRC,2013,3901.803
GRC,2014,3901.803
GRC,2015,3901.803
GRC,2016,3901.8
GRC,2017,3901.8
GRC,2018,3901.8
GRD,1961,0.0
GRD,1962,0.0
GRD,1963,0.0
GRD,1964,0.0
GRD,1965,0.0
GRD,1966,0.0
GRD,1967,0.0
GRD,1968,0.0
GRD,1969,0.0
GRD,1970,0.0
GRD,1971,0.0
GRD,1972,0.0
GRD,1973,0.0
GRD,1974,0.0
GRD,1975,0.0
GRD,1976,0.0
GRD,1977,0.0
GRD,1978,0.0
GRD,1979,0.0
GRD,1980,0.0
GRD,1981,0.0
GRD,1982,0.0
GRD,1983,0.0
GRD,1984,0.0
GRD,1985,0.0
GRD,1986,0.0
GRD,1987,0.0
GRD,1988,0.0
GRD,1989,0.0
GRD,1990,17.7
GRD,1991,17.7
GRD,1992,17.7
GRD,1993,17.7
GRD,1994,17.7
GRD,1995,17.7
GRD,1996,17.7
GRD,1997,17.7
GRD,1998,17.7
GRD,1999,17.7
GRD,2000,17.7
GRD,2001,17.7
GRD,2002,17.7
GRD,2003,17.7
GRD,2004,17.7
GRD,2005,17.7
GRD,2006,17.7
GRD,2007,17.7
GRD,2008,17.7
GRD,2009,17.7
GRD,2010,17.7
GRD,2011,17.7
GRD,2012,17.7
GRD,2013,17.7
GRD,2014,17.7
GRD,2015,17.7
GRD,2016,17.7
GRD,2017,17.7
GRD,2018,17.7
GRL,1961,0.0
GRL,1962,0.0
GRL,1963,0.0
GRL,1964,0.0
GRL,1965,0.0
GRL,1966,0.0
GRL,1967,0.0
GRL,1968,0.0
GRL,1969,0.0
GRL,1970,0.0
GRL,1971,0.0
GRL,1972,0.0
GRL,1973,0.0
GRL,1974,0.0
GRL,1975,0.0
GRL,1976,0.0
GRL,1977,0.0
GRL,1978,0.0
GRL,1979,0.0
GRL,1980,0.0
GRL,1981,0.0
GRL,1982,0.0
GRL,1983,0.0
GRL,1984,0.0
GRL,1985,0.0
GRL,1986,0.0
GRL,1987,0.0
GRL,1988,0.0
GRL,1989,0.0
GRL,1990,0.22
GRL,1991,0.22
GRL,1992,0.22
GRL,1993,0.22
GRL,1994,0.22
GRL,1995,0.22
GRL,1996,0.22
GRL,1997,0.22
GRL,1998,0.22
GRL,1999,0.22
GRL,2000,0.22
GRL,2001,0.22
GRL,2002,0.22
GRL,2003,0.22
GRL,2004,0.22
GRL,2005,0.22
GRL,2006,0.22
GRL,2007,0.22
GRL,2008,0.22
GRL,2009,0.22
GRL,2010,0.22
GRL,2011,0.22
GRL,2012,0.22
GRL,2013,0.22
GRL,2014,0.22
GRL,2015,0.22
GRL,2016,0.22
GRL,2017,0.22
GRL,2018,0.22
GTM,1961,0.0
GTM,1962,0.0
GTM,1963,0.0
GTM,1964,0.0
GTM,1965,0.0
GTM,1966,0.0
GTM,1967,0.0
GTM,1968,0.0
GTM,1969,0.0
GTM,1970,0.0
GTM,1971,0.0
GTM,1972,0.0
GTM,1973,0.0
GTM,1974,0.0
GTM,1975,0.0
GTM,1976,0.0
GTM,1977,0.0
GTM,1978,0.0
GTM,1979,0.0
GTM,1980,0.0
GTM,1981,0.0
GTM,1982,0.0
GTM,1983,0.0
GTM,1984,0.0
GTM,1985,0.0
GTM,1986,0.0
GTM,1987,0.0
GTM,1988,0.0
GTM,1989,0.0
GTM,1990,4781.2
GTM,1991,4724.0
GTM,1992,4666.8
GTM,1993,4609.6
GTM,1994,4552.4
GTM,1995,4495.2
GTM,1996,4438.0
GTM,1997,4380.8
GTM,1998,4323.6
GTM,1999,4266.4
GTM,2000,4209.2
GTM,2001,4160.54
GTM,2002,4111.88
GTM,2003,4063.22
GTM,2004,4014.56
GTM,2005,3965.9
GTM,2006,3917.24
GTM,2007,3868.58
GTM,2008,3819.92
GTM,2009,3771.26
GTM,2010,3722.6
GTM,2011,3695.24
GTM,2012,3667.88
GTM,2013,3640.52
GTM,2014,3613.16
GTM,2015,3585.8
GTM,2016,3574.2
GTM,2017,3562.6
GTM,2018,3551.0
GUM,1961,0.0
GUM,1962,0.0
GUM,1963,0.0
GUM,1964,0.0
GUM,1965,0.0
GUM,1966,0.0
GUM,1967,0.0
GUM,1968,0.0
GUM,1969,0.0
GUM,1970,0.0
GUM,1971,0.0
GUM,1972,0.0
GUM,1973,0.0
GUM,1974,0.0
GUM,1975,0.0
GUM,1976,0.0
GUM,1977,0.0
GUM,1978,0.0
GUM,1979,0.0
GUM,1980,0.0
GUM,1981,0.0
GUM,1982,0.0
GUM,1983,0.0
GUM,1984,0.0
GUM,1985,0.0
GUM,1986,0.0
GUM,1987,0.0
GUM,1988,0.0
GUM,1989,0.0
GUM,1990,24.0
GUM,1991,24.0
GUM,1992,24.0
GUM,1993,24.0
GUM,1994,24.0
GUM,1995,24.0
GUM,1996,24.0
GUM,1997,24.0
GUM,1998,24.0
GUM,1999,24.0
GUM,2000,24.0
GUM,2001,24.0
GUM,2002,24.0
GUM,2003,24.0
GUM,2004,24.0
GUM,2005,24.0
GUM,2006,24.0
GUM,2007,24.0
GUM,2008,24.0
GUM,2009,24.0
GUM,2010,24.0
GUM,2011,24.2
GUM,2012,24.4
GUM,2013,24.6
GUM,2014,24.8
GUM,2015,25.0
GUM,2016,28.0
GUM,2017,28.0
GUM,2018,28.0
GUY,1961,0.0
GUY,1962,0.0
GUY,1963,0.0
GUY,1964,0.0
GUY,1965,0.0
GUY,1966,0.0
GUY,1967,0.0
GUY,1968,0.0
GUY,1969,0.0
GUY,1970,0.0
GUY,1971,0.0
GUY,1972,0.0
GUY,1973,0.0
GUY,1974,0.0
GUY,1975,0.0
GUY,1976,0.0
GUY,1977,0.0
GUY,1978,0.0
GUY,1979,0.0
GUY,1980,0.0
GUY,1981,0.0
GUY,1982,0.0
GUY,1983,0.0
GUY,1984,0.0
GUY,1985,0.0
GUY,1986,0.0
GUY,1987,0.0
GUY,1988,0.0
GUY,1989,0.0
GUY,1990,18602.15
GUY,1991,18598.357
GUY,1992,18594.564
GUY,1993,18590.771
GUY,1994,18586.978
GUY,1995,18583.185
GUY,1996,18579.392
GUY,1997,18575.599
GUY,1998,18571.806
GUY,1999,18568.013
GUY,2000,18564.22
GUY,2001,18559.779
GUY,2002,18555.338
GUY,2003,18550.897
GUY,2004,18546.456
GUY,2005,18542.015
GUY,2006,18537.574
GUY,2007,18533.133
GUY,2008,18528.692
GUY,2009,18524.251
GUY,2010,18519.81
GUY,2011,18508.12
GUY,2012,18496.43
GUY,2013,18484.74
GUY,2014,18473.05
GUY,2015,18461.36
GUY,2016,18452.16
GUY,2017,18442.95
GUY,2018,18433.75
HKG,1961,0.0
HKG,1962,0.0
HKG,1963,0.0
HKG,1964,0.0
HKG,1965,0.0
HKG,1966,0.0
HKG,1967,0.0
HKG,1968,0.0
HKG,1969,0.0
HKG,1970,0.0
HKG,1971,0.0
HKG,1972,0.0
HKG,1973,0.0
HKG,1974,0.0
HKG,1975,0.0
HKG,1976,0.0
HKG,1977,0.0
HKG,1978,0.0
HKG,1979,0.0
HKG,1980,0.0
HKG,1981,0.0
HKG,1982,0.0
HKG,1983,0.0
HKG,1984,0.0
HKG,1985,0.0
HKG,1986,0.0
HKG,1987,0.0
HKG,1988,0.0
HKG,1989,0.0
HKG,1990,0.0
HKG,1991,0.0
HKG,1992,0.0
HKG,1993,0.0
HKG,1994,0.0
HKG,1995,0.0
HKG,1996,0.0
HKG,1997,0.0
HKG,1998,0.0
HKG,1999,0.0
HKG,2000,0.0
HKG,2001,0.0
HKG,2002,0.0
HKG,2003,0.0
HKG,2004,0.0
HKG,2005,0.0
HKG,2006,0.0
HKG,2007,0.0
HKG,2008,0.0
HKG,2009,0.0
HKG,2010,0.0
HKG,2011,0.0
HKG,2012,0.0
HKG,2013,0.0
HKG,2014,0.0
HKG,2015,0.0
HKG,2016,0.0
HKG,2017,0.0
HKG,2018,0.0
HND,1961,0.0
HND,1962,0.0
HND,1963,0.0
HND,1964,0.0
HND,1965,0.0
HND,1966,0.0
HND,1967,0.0
HND,1968,0.0
HND,1969,0.0
HND,1970,0.0
HND,1971,0.0
HND,1972,0.0
HND,1973,0.0
HND,1974,0.0
HND,1975,0.0
HND,1976,0.0
HND,1977,0.0
HND,1978,0.0
HND,1979,0.0
HND,1980,0.0
HND,1981,0.0
HND,1982,0.0
HND,1983,0.0
HND,1984,0.0
HND,1985,0.0
HND,1986,0.0
HND,1987,0.0
HND,1988,0.0
HND,1989,0.0
HND,1990,6987.78
HND,1991,6966.829
HND,1992,6945.878
HND,1993,6924.927
HND,1994,6903.976
HND,1995,6883.025
HND,1996,6862.074
HND,1997,6841.123
HND,1998,6820.172
HND,1999,6799.221
HND,2000,6778.27
HND,2001,6757.99
HND,2002,6737.71
HND,2003,6717.43
HND,2004,6697.15
HND,2005,6676.87
HND,2006,6656.59
HND,2007,6636.31
HND,2008,6616.03
HND,2009,6595.75
HND,2010,6575.47
HND,2011,6553.142
HND,2012,6530.814
HND,2013,6508.486
HND,2014,6486.158
HND,2015,6463.83
HND,2016,6443.05
HND,2017,6422.11
HND,2018,6401.16
HRV,1992,1857.0
HRV,1993,1860.5
HRV,1994,1864.0
HRV,1995,1867.5
HRV,1996,1871.0
HRV,1997,1874.5
HRV,1998,1878.0
HRV,1999,1881.5
HRV,2000,1885.0
HRV,2001,1888.5
HRV,2002,1892.0
HRV,2003,1895.5
HRV,2004,1899.0
HRV,2005,1902.5
HRV,2006,1906.0
HRV,2007,1909.5
HRV,2008,1913.0
HRV,2009,1916.5
HRV,2010,1920.0
HRV,2011,1920.4
HRV,2012,1920.8
HRV,2013,1921.2
HRV,2014,1921.6
HRV,2015,1922.0
HRV,2016,1924.1202
HRV,2017,1931.6084
HRV,2018,1934.11
HTI,1961,0.0
HTI,1962,0.0
HTI,1963,0.0
HTI,1964,0.0
HTI,1965,0.0
HTI,1966,0.0
HTI,1967,0.0
HTI,1968,0.0
HTI,1969,0.0
HTI,1970,0.0
HTI,1971,0.0
HTI,1972,0.0
HTI,1973,0.0
HTI,1974,0.0
HTI,1975,0.0
HTI,1976,0.0
HTI,1977,0.0
HTI,1978,0.0
HTI,1979,0.0
HTI,1980,0.0
HTI,1981,0.0
HTI,1982,0.0
HTI,1983,0.0
HTI,1984,0.0
HTI,1985,0.0
HTI,1986,0.0
HTI,1987,0.0
HTI,1988,0.0
HTI,1989,0.0
HTI,1990,382.92
HTI,1991,382.693
HTI,1992,382.466
HTI,1993,382.239
HTI,1994,382.012
HTI,1995,381.785
HTI,1996,381.558
HTI,1997,381.331
HTI,1998,381.104
HTI,1999,380.877
HTI,2000,380.65
HTI,2001,380.423
HTI,2002,380.196
HTI,2003,379.969
HTI,2004,379.742
HTI,2005,379.515
HTI,2006,379.288
HTI,2007,379.061
HTI,2008,378.834
HTI,2009,378.607
HTI,2010,378.38
HTI,2011,375.274
HTI,2012,372.168
HTI,2013,369.062
HTI,2014,365.956
HTI,2015,362.85
HTI,2016,359.74
HTI,2017,356.63
HTI,2018,353.52
HUN,1961,0.0
HUN,1962,0.0
HUN,1963,0.0
HUN,1964,0.0
HUN,1965,0.0
HUN,1966,0.0
HUN,1967,0.0
HUN,1968,0.0
HUN,1969,0.0
HUN,1970,0.0
HUN,1971,0.0
HUN,1972,0.0
HUN,1973,0.0
HUN,1974,0.0
HUN,1975,0.0
HUN,1976,0.0
HUN,1977,0.0
HUN,1978,0.0
HUN,1979,0.0
HUN,1980,0.0
HUN,1981,0.0
HUN,1982,0.0
HUN,1983,0.0
HUN,1984,0.0
HUN,1985,0.0
HUN,1986,0.0
HUN,1987,0.0
HUN,1988,0.0
HUN,1989,0.0
HUN,1990,1813.9
HUN,1991,1824.627
HUN,1992,1835.354
HUN,1993,1846.081
HUN,1994,1856.808
HUN,1995,1867.535
HUN,1996,1878.262
HUN,1997,1888.989
HUN,1998,1899.716
HUN,1999,1910.443
HUN,2000,1921.17
HUN,2001,1933.692
HUN,2002,1946.214
HUN,2003,1958.736
HUN,2004,1971.258
HUN,2005,1983.78
HUN,2006,1996.302
HUN,2007,2008.824
HUN,2008,2021.346
HUN,2009,2033.868
HUN,2010,2046.39
HUN,2011,2049.276
HUN,2012,2052.162
HUN,2013,2055.048
HUN,2014,2057.934
HUN,2015,2060.82
HUN,2016,2058.73
HUN,2017,2057.27
HUN,2018,2055.92
IDN,1961,0.0
IDN,1962,0.0
IDN,1963,0.0
IDN,1964,0.0
IDN,1965,0.0
IDN,1966,0.0
IDN,1967,0.0
IDN,1968,0.0
IDN,1969,0.0
IDN,1970,0.0
IDN,1971,0.0
IDN,1972,0.0
IDN,1973,0.0
IDN,1974,0.0
IDN,1975,0.0
IDN,1976,0.0
IDN,1977,0.0
IDN,1978,0.0
IDN,1979,0.0
IDN,1980,0.0
IDN,1981,0.0
IDN,1982,0.0
IDN,1983,0.0
IDN,1984,0.0
IDN,1985,0.0
IDN,1986,0.0
IDN,1987,0.0
IDN,1988,0.0
IDN,1989,0.0
IDN,1990,118545.0
IDN,1991,116818.5
IDN,1992,115092.0
IDN,1993,113365.5
IDN,1994,111639.0
IDN,1995,109912.5
IDN,1996,108186.0
IDN,1997,106459.5
IDN,1998,104733.0
IDN,1999,103006.5
IDN,2000,101280.0
IDN,2001,101117.92
IDN,2002,100955.84
IDN,2003,100793.76
IDN,2004,100631.68
IDN,2005,100469.6
IDN,2006,100307.52
IDN,2007,100145.44
IDN,2008,99983.36
IDN,2009,99821.28
IDN,2010,99659.2
IDN,2011,98732.94
IDN,2012,97806.68
IDN,2013,96880.42
IDN,2014,95954.16
IDN,2015,95027.9
IDN,2016,95271.8
IDN,2017,93949.8
IDN,2018,93344.27
IMN,1961,0.0
IMN,1962,0.0
IMN,1963,0.0
IMN,1964,0.0
IMN,1965,0.0
IMN,1966,0.0
IMN,1967,0.0
IMN,1968,0.0
IMN,1969,0.0
IMN,1970,0.0
IMN,1971,0.0
IMN,1972,0.0
IMN,1973,0.0
IMN,1974,0.0
IMN,1975,0.0
IMN,1976,0.0
IMN,1977,0.0
IMN,1978,0.0
IMN,1979,0.0
IMN,1980,0.0
IMN,1981,0.0
IMN,1982,0.0
IMN,1983,0.0
IMN,1984,0.0
IMN,1985,0.0
IMN,1986,0.0
IMN,1987,0.0
IMN,1988,0.0
IMN,1989,0.0
IMN,1990,3.46
IMN,1991,3.46
IMN,1992,3.46
IMN,1993,3.46
IMN,1994,3.46
IMN,1995,3.46
IMN,1996,3.46
IMN,1997,3.46
IMN,1998,3.46
IMN,1999,3.46
IMN,2000,3.46
IMN,2001,3.46
IMN,2002,3.46
IMN,2003,3.46
IMN,2004,3.46
IMN,2005,3.46
IMN,2006,3.46
IMN,2007,3.46
IMN,2008,3.46
IMN,2009,3.46
IMN,2010,3.46
IMN,2011,3.46
IMN,2012,3.46
IMN,2013,3.46
IMN,2014,3.46
IMN,2015,3.46
IMN,2016,3.46
IMN,2017,3.46
IMN,2018,3.46
IND,1961,0.0
IND,1962,0.0
IND,1963,0.0
IND,1964,0.0
IND,1965,0.0
IND,1966,0.0
IND,1967,0.0
IND,1968,0.0
IND,1969,0.0
IND,1970,0.0
IND,1971,0.0
IND,1972,0.0
IND,1973,0.0
IND,1974,0.0
IND,1975,0.0
IND,1976,0.0
IND,1977,0.0
IND,1978,0.0
IND,1979,0.0
IND,1980,0.0
IND,1981,0.0
IND,1982,0.0
IND,1983,0.0
IND,1984,0.0
IND,1985,0.0
IND,1986,0.0
IND,1987,0.0
IND,1988,0.0
IND,1989,0.0
IND,1990,63938.0
IND,1991,64303.3
IND,1992,64668.6
IND,1993,65033.9
IND,1994,65399.2
IND,1995,65764.5
IND,1996,66129.8
IND,1997,66495.1
IND,1998,66860.4
IND,1999,67225.7
IND,2000,67591.0
IND,2001,67781.5
IND,2002,67972.0
IND,2003,68162.5
IND,2004,68353.0
IND,2005,68543.5
IND,2006,68734.0
IND,2007,68924.5
IND,2008,69115.0
IND,2009,69305.5
IND,2010,69496.0
IND,2011,69762.4
IND,2012,70028.8
IND,2013,70295.2
IND,2014,70561.6
IND,2015,70828.0
IND,2016,71094.4
IND,2017,71360.8
IND,2018,71627.2
IRL,1961,0.0
IRL,1962,0.0
IRL,1963,0.0
IRL,1964,0.0
IRL,1965,0.0
IRL,1966,0.0
IRL,1967,0.0
IRL,1968,0.0
IRL,1969,0.0
IRL,1970,0.0
IRL,1971,0.0
IRL,1972,0.0
IRL,1973,0.0
IRL,1974,0.0
IRL,1975,0.0
IRL,1976,0.0
IRL,1977,0.0
IRL,1978,0.0
IRL,1979,0.0
IRL,1980,0.0
IRL,1981,0.0
IRL,1982,0.0
IRL,1983,0.0
IRL,1984,0.0
IRL,1985,0.0
IRL,1986,0.0
IRL,1987,0.0
IRL,1988,0.0
IRL,1989,0.0
IRL,1990,461.64
IRL,1991,478.512
IRL,1992,495.384
IRL,1993,512.256
IRL,1994,529.128
IRL,1995,546.0
IRL,1996,562.872
IRL,1997,579.744
IRL,1998,596.616
IRL,1999,613.488
IRL,2000,630.36
IRL,2001,639.362
IRL,2002,648.364
IRL,2003,657.366
IRL,2004,666.368
IRL,2005,675.37
IRL,2006,684.372
IRL,2007,693.374
IRL,2008,702.376
IRL,2009,711.378
IRL,2010,720.38
IRL,2011,727.238
IRL,2012,734.096
IRL,2013,740.954
IRL,2014,747.812
IRL,2015,754.67
IRL,2016,762.35
IRL,2017,770.02
IRL,2018,774.02
IRN,1961,0.0
IRN,1962,0.0
IRN,1963,0.0
IRN,1964,0.0
IRN,1965,0.0
IRN,1966,0.0
IRN,1967,0.0
IRN,1968,0.0
IRN,1969,0.0
IRN,1970,0.0
IRN,1971,0.0
IRN,1972,0.0
IRN,1973,0.0
IRN,1974,0.0
IRN,1975,0.0
IRN,1976,0.0
IRN,1977,0.0
IRN,1978,0.0
IRN,1979,0.0
IRN,1980,0.0
IRN,1981,0.0
IRN,1982,0.0
IRN,1983,0.0
IRN,1984,0.0
IRN,1985,0.0
IRN,1986,0.0
IRN,1987,0.0
IRN,1988,0.0
IRN,1989,0.0
IRN,1990,9076.06
IRN,1991,9101.02
IRN,1992,9125.98
IRN,1993,9150.94
IRN,1994,9175.9
IRN,1995,9200.86
IRN,1996,9225.82
IRN,1997,9250.78
IRN,1998,9275.74
IRN,1999,9300.7
IRN,2000,9325.66
IRN,2001,9462.292
IRN,2002,9598.924
IRN,2003,9735.556
IRN,2004,9872.188
IRN,2005,10008.82
IRN,2006,10145.452
IRN,2007,10282.084
IRN,2008,10418.716
IRN,2009,10555.348
IRN,2010,10691.98
IRN,2011,10691.98
IRN,2012,10691.98
IRN,2013,10691.98
IRN,2014,10691.98
IRN,2015,10691.98
IRN,2016,10702.08
IRN,2017,10710.59
IRN,2018,10727.03
IRQ,1961,0.0
IRQ,1962,0.0
IRQ,1963,0.0
IRQ,1964,0.0
IRQ,1965,0.0
IRQ,1966,0.0
IRQ,1967,0.0
IRQ,1968,0.0
IRQ,1969,0.0
IRQ,1970,0.0
IRQ,1971,0.0
IRQ,1972,0.0
IRQ,1973,0.0
IRQ,1974,0.0
IRQ,1975,0.0
IRQ,1976,0.0
IRQ,1977,0.0
IRQ,1978,0.0
IRQ,1979,0.0
IRQ,1980,0.0
IRQ,1981,0.0
IRQ,1982,0.0
IRQ,1983,0.0
IRQ,1984,0.0
IRQ,1985,0.0
IRQ,1986,0.0
IRQ,1987,0.0
IRQ,1988,0.0
IRQ,1989,0.0
IRQ,1990,804.0
IRQ,1991,805.4
IRQ,1992,806.8
IRQ,1993,808.2
IRQ,1994,809.6
IRQ,1995,811.0
IRQ,1996,812.4
IRQ,1997,813.8
IRQ,1998,815.2
IRQ,1999,816.6
IRQ,2000,818.0
IRQ,2001,818.7
IRQ,2002,819.4
IRQ,2003,820.1
IRQ,2004,820.8
IRQ,2005,821.5
IRQ,2006,822.2
IRQ,2007,822.9
IRQ,2008,823.6
IRQ,2009,824.3
IRQ,2010,825.0
IRQ,2011,825.0
IRQ,2012,825.0
IRQ,2013,825.0
IRQ,2014,825.0
IRQ,2015,825.0
IRQ,2016,825.0
IRQ,2017,825.0
IRQ,2018,825.0
ISL,1961,0.0
ISL,1962,0.0
ISL,1963,0.0
ISL,1964,0.0
ISL,1965,0.0
ISL,1966,0.0
ISL,1967,0.0
ISL,1968,0.0
ISL,1969,0.0
ISL,1970,0.0
ISL,1971,0.0
ISL,1972,0.0
ISL,1973,0.0
ISL,1974,0.0
ISL,1975,0.0
ISL,1976,0.0
ISL,1977,0.0
ISL,1978,0.0
ISL,1979,0.0
ISL,1980,0.0
ISL,1981,0.0
ISL,1982,0.0
ISL,1983,0.0
ISL,1984,0.0
ISL,1985,0.0
ISL,1986,0.0
ISL,1987,0.0
ISL,1988,0.0
ISL,1989,0.0
ISL,1990,17.07
ISL,1991,18.346
ISL,1992,19.622
ISL,1993,20.898
ISL,1994,22.174
ISL,1995,23.45
ISL,1996,24.726
ISL,1997,26.002
ISL,1998,27.278
ISL,1999,28.554
ISL,2000,29.83
ISL,2001,31.314
ISL,2002,32.798
ISL,2003,34.282
ISL,2004,35.766
ISL,2005,37.25
ISL,2006,38.734
ISL,2007,40.218
ISL,2008,41.702
ISL,2009,43.186
ISL,2010,44.67
ISL,2011,45.368
ISL,2012,46.066
ISL,2013,46.764
ISL,2014,47.462
ISL,2015,48.16
ISL,2016,48.66
ISL,2017,49.38
ISL,2018,50.04
ISR,1961,0.0
ISR,1962,0.0
ISR,1963,0.0
ISR,1964,0.0
ISR,1965,0.0
ISR,1966,0.0
ISR,1967,0.0
ISR,1968,0.0
ISR,1969,0.0
ISR,1970,0.0
ISR,1971,0.0
ISR,1972,0.0
ISR,1973,0.0
ISR,1974,0.0
ISR,1975,0.0
ISR,1976,0.0
ISR,1977,0.0
ISR,1978,0.0
ISR,1979,0.0
ISR,1980,0.0
ISR,1981,0.0
ISR,1982,0.0
ISR,1983,0.0
ISR,1984,0.0
ISR,1985,0.0
ISR,1986,0.0
ISR,1987,0.0
ISR,1988,0.0
ISR,1989,0.0
ISR,1990,132.0
ISR,1991,134.1
ISR,1992,136.2
ISR,1993,138.3
ISR,1994,140.4
ISR,1995,142.5
ISR,1996,144.6
ISR,1997,146.7
ISR,1998,148.8
ISR,1999,150.9
ISR,2000,153.0
ISR,2001,153.1
ISR,2002,153.2
ISR,2003,153.3
ISR,2004,153.4
ISR,2005,153.5
ISR,2006,153.6
ISR,2007,153.7
ISR,2008,153.8
ISR,2009,153.9
ISR,2010,154.0
ISR,2011,156.2
ISR,2012,158.4
ISR,2013,160.6
ISR,2014,162.8
ISR,2015,165.0
ISR,2016,140.0
ISR,2017,140.0
ISR,2018,140.0
ITA,1961,0.0
ITA,1962,0.0
ITA,1963,0.0
ITA,1964,0.0
ITA,1965,0.0
ITA,1966,0.0
ITA,1967,0.0
ITA,1968,0.0
ITA,1969,0.0
ITA,1970,0.0
ITA,1971,0.0
ITA,1972,0.0
ITA,1973,0.0
ITA,1974,0.0
ITA,1975,0.0
ITA,1976,0.0
ITA,1977,0.0
ITA,1978,0.0
ITA,1979,0.0
ITA,1980,0.0
ITA,1981,0.0
ITA,1982,0.0
ITA,1983,0.0
ITA,1984,0.0
ITA,1985,0.0
ITA,1986,0.0
ITA,1987,0.0
ITA,1988,0.0
ITA,1989,0.0
ITA,1990,7589.75
ITA,1991,7667.7
ITA,1992,7745.65
ITA,1993,7823.6
ITA,1994,7901.55
ITA,1995,7979.5
ITA,1996,8057.45
ITA,1997,8135.4
ITA,1998,8213.35
ITA,1999,8291.3
ITA,2000,8369.25
ITA,2001,8435.129
ITA,2002,8501.008
ITA,2003,8566.887
ITA,2004,8632.766
ITA,2005,8698.645
ITA,2006,8764.524
ITA,2007,8830.403
ITA,2008,8896.282
ITA,2009,8962.161
ITA,2010,9028.04
ITA,2011,9081.848
ITA,2012,9135.656
ITA,2013,9189.464
ITA,2014,9243.272
ITA,2015,9297.08
ITA,2016,9350.89
ITA,2017,9404.7
ITA,2018,9458.51
JAM,1961,0.0
JAM,1962,0.0
JAM,1963,0.0
JAM,1964,0.0
JAM,1965,0.0
JAM,1966,0.0
JAM,1967,0.0
JAM,1968,0.0
JAM,1969,0.0
JAM,1970,0.0
JAM,1971,0.0
JAM,1972,0.0
JAM,1973,0.0
JAM,1974,0.0
JAM,1975,0.0
JAM,1976,0.0
JAM,1977,0.0
JAM,1978,0.0
JAM,1979,0.0
JAM,1980,0.0
JAM,1981,0.0
JAM,1982,0.0
JAM,1983,0.0
JAM,1984,0.0
JAM,1985,0.0
JAM,1986,0.0
JAM,1987,0.0
JAM,1988,0.0
JAM,1989,0.0
JAM,1990,521.28
JAM,1991,521.252
JAM,1992,521.224
JAM,1993,521.196
JAM,1994,521.168
JAM,1995,521.14
JAM,1996,521.112
JAM,1997,521.084
JAM,1998,521.056
JAM,1999,521.028
JAM,2000,521.0
JAM,2001,524.745
JAM,2002,528.49
JAM,2003,532.235
JAM,2004,535.98
JAM,2005,539.725
JAM,2006,543.47
JAM,2007,547.215
JAM,2008,550.96
JAM,2009,554.705
JAM,2010,558.45
JAM,2011,562.252
JAM,2012,566.054
JAM,2013,569.856
JAM,2014,573.658
JAM,2015,577.46
JAM,2016,581.34
JAM,2017,585.23
JAM,2018,589.12
JOR,1961,0.0
JOR,1962,0.0
JOR,1963,0.0
JOR,1964,0.0
JOR,1965,0.0
JOR,1966,0.0
JOR,1967,0.0
JOR,1968,0.0
JOR,1969,0.0
JOR,1970,0.0
JOR,1971,0.0
JOR,1972,0.0
JOR,1973,0.0
JOR,1974,0.0
JOR,1975,0.0
JOR,1976,0.0
JOR,1977,0.0
JOR,1978,0.0
JOR,1979,0.0
JOR,1980,0.0
JOR,1981,0.0
JOR,1982,0.0
JOR,1983,0.0
JOR,1984,0.0
JOR,1985,0.0
JOR,1986,0.0
JOR,1987,0.0
JOR,1988,0.0
JOR,1989,0.0
JOR,1990,97.5
JOR,1991,97.5
JOR,1992,97.5
JOR,1993,97.5
JOR,1994,97.5
JOR,1995,97.5
JOR,1996,97.5
JOR,1997,97.5
JOR,1998,97.5
JOR,1999,97.5
JOR,2000,97.5
JOR,2001,97.5
JOR,2002,97.5
JOR,2003,97.5
JOR,2004,97.5
JOR,2005,97.5
JOR,2006,97.5
JOR,2007,97.5
JOR,2008,97.5
JOR,2009,97.5
JOR,2010,97.5
JOR,2011,97.5
JOR,2012,97.5
JOR,2013,97.5
JOR,2014,97.5
JOR,2015,97.5
JOR,2016,97.5
JOR,2017,97.5
JOR,2018,97.5
JPN,1961,0.0
JPN,1962,0.0
JPN,1963,0.0
JPN,1964,0.0
JPN,1965,0.0
JPN,1966,0.0
JPN,1967,0.0
JPN,1968,0.0
JPN,1969,0.0
JPN,1970,0.0
JPN,1971,0.0
JPN,1972,0.0
JPN,1973,0.0
JPN,1974,0.0
JPN,1975,0.0
JPN,1976,0.0
JPN,1977,0.0
JPN,1978,0.0
JPN,1979,0.0
JPN,1980,0.0
