ISO,Year,Item,FIi
UZB,2014,Oilseeds nes,0.0
UZB,2014,Olives,0.0
UZB,2014,"Onions, dry",23.05
UZB,2014,Oranges,2.771
UZB,2014,Peaches and nectarines,0.0
UZB,2014,Pears,0.023
UZB,2014,"Peas, dry",7.753
UZB,2014,"Peas, green",0.0
UZB,2014,Pepper (piper spp.),0.369
UZB,2014,Persimmons,0.0
UZB,2014,Pineapples,0.054
UZB,2014,Pistachios,1.244
UZB,2014,Plums and sloes,0.0
UZB,2014,Poppy seed,0.114
UZB,2014,Potatoes,19.164
UZB,2014,Pulses nes,0.0
UZB,2014,"Pumpkins, squash and gourds",0.0
UZB,2014,Quinces,0.0
UZB,2014,Rapeseed,0.068
UZB,2014,Raspberries,0.001
UZB,2014,"Rice, paddy",0.439
UZB,2014,Roots and tubers nes,0.0
UZB,2014,Rye,0.0
UZB,2014,Safflower seed,0.0
UZB,2014,Sesame seed,0.0
UZB,2014,Sorghum,0.0
UZB,2014,Soybeans,8.281
UZB,2014,Spices nes,0.297
UZB,2014,Spinach,0.0
UZB,2014,Strawberries,0.016
UZB,2014,Sugar beet,0.0
UZB,2014,Sunflower seed,73.538
UZB,2014,Sweet corn frozen,0.107
UZB,2014,Sweet corn prep or preserved,1.858
UZB,2014,Sweet potatoes,0.0
UZB,2014,"Tangerines, mandarins, clementines, satsumas",1.026
UZB,2014,Tea,22.641000000000002
UZB,2014,Tomatoes,0.0
UZB,2014,Triticale,0.0
UZB,2014,Vanilla,0.008
UZB,2014,"Vegetables, fresh nes",0.0
UZB,2014,"Vegetables, leguminous nes",0.0
UZB,2014,"Walnuts, with shell",0.081
UZB,2014,Watermelons,0.022
UZB,2014,Wheat,953.732
UZB,2015,"Almonds, with shell",0.019
UZB,2015,"Anise, badian, fennel, coriander",1.371
UZB,2015,Apples,0.272
UZB,2015,Apricots,0.0
UZB,2015,Artichokes,0.0
UZB,2015,Asparagus,0.0
UZB,2015,Avocados,0.0
UZB,2015,Bananas,2.64
UZB,2015,Barley,52.049
UZB,2015,"Beans, dry",0.048
UZB,2015,"Beans, green",0.0
UZB,2015,Berries nes,0.0
UZB,2015,Blueberries,0.0
UZB,2015,"Brazil nuts, with shell",0.0
UZB,2015,"Broad beans, horse beans, dry",0.0
UZB,2015,Buckwheat,0.112
UZB,2015,Cabbages and other brassicas,0.0
UZB,2015,Canary seed,0.004
UZB,2015,Carrots and turnips,0.26
UZB,2015,"Cashew nuts, with shell",0.0
UZB,2015,Cauliflowers and broccoli,0.0
UZB,2015,Cereals nes,0.0
UZB,2015,Cherries,0.0
UZB,2015,"Cherries, sour",0.0
UZB,2015,Chestnut,0.0
UZB,2015,Chick peas,0.0
UZB,2015,Chicory roots,0.0
UZB,2015,"Chillies and peppers, dry",0.0
UZB,2015,"Chillies and peppers, green",0.0
UZB,2015,Cinnamon (cannella),0.009000000000000001
UZB,2015,Cloves,0.01
UZB,2015,"Cocoa, beans",0.0
UZB,2015,Coconuts,0.006
UZB,2015,"Coffee, green",0.013000000000000001
UZB,2015,"Cow peas, dry",0.0
UZB,2015,Cucumbers and gherkins,0.0
UZB,2015,Currants,0.0
UZB,2015,Dates,0.109
UZB,2015,Eggplants (aubergines),0.0
UZB,2015,"Eggs, hen, in shell",0.156
UZB,2015,"Eggs, other bird, in shell",0.016
UZB,2015,"Fat, camels",0.0
UZB,2015,"Fat, cattle",0.319
UZB,2015,"Fat, pigs",8.571
UZB,2015,"Fat, sheep",0.0
UZB,2015,Figs,0.0
UZB,2015,"Fruit, citrus nes",0.0
UZB,2015,"Fruit, fresh nes",0.001
UZB,2015,"Fruit, pome nes",0.0
UZB,2015,"Fruit, stone nes",0.0
UZB,2015,"Fruit, tropical fresh nes",0.001
UZB,2015,Garlic,0.027
UZB,2015,Ginger,0.017
UZB,2015,Grapefruit (inc. pomelos),0.08
UZB,2015,Grapes,0.035
UZB,2015,"Groundnuts, with shell",0.0
UZB,2015,"Hazelnuts, with shell",0.07100000000000001
UZB,2015,"Honey, natural",0.0
UZB,2015,Kiwi fruit,0.099
UZB,2015,Kola nuts,0.0
UZB,2015,"Leeks, other alliaceous vegetables",0.0
UZB,2015,Lemons and limes,0.109
UZB,2015,Lentils,0.056
UZB,2015,Lettuce and chicory,0.009000000000000001
UZB,2015,Linseed,7.474
UZB,2015,Maize,50.405
UZB,2015,"Mangoes, mangosteens, guavas",0.002
UZB,2015,Maté,0.0
UZB,2015,"Meat, buffalo",0.0
UZB,2015,"Meat, camel",0.0
UZB,2015,"Meat, cattle",4.223
UZB,2015,"Meat, chicken",14.118
UZB,2015,"Meat, duck",0.303
UZB,2015,"Meat, horse",0.0
UZB,2015,"Meat, pig",0.52
UZB,2015,"Meat, rabbit",0.0
UZB,2015,"Meat, sheep",0.0
UZB,2015,"Meat, turkey",0.0
UZB,2015,"Melons, other (inc.cantaloupes)",0.0
UZB,2015,Melonseed,0.015
UZB,2015,"Milk, whole fresh camel",0.0
UZB,2015,"Milk, whole fresh cow",0.077
UZB,2015,"Milk, whole fresh goat",0.0
UZB,2015,"Milk, whole fresh sheep",0.0
UZB,2015,Millet,0.136
UZB,2015,Mushrooms and truffles,0.0
UZB,2015,Mustard seed,0.001
UZB,2015,"Nutmeg, mace and cardamoms",0.007
UZB,2015,Nuts nes,0.0
UZB,2015,Oats,0.637
UZB,2015,Offals nes,0.0
UZB,2015,"Offals, edible, camels",0.0
UZB,2015,"Offals, edible, cattle",0.198
UZB,2015,"Offals, horses",0.0
UZB,2015,"Offals, liver chicken",4.438
UZB,2015,"Offals, liver geese",0.0
UZB,2015,"Offals, liver turkeys",0.0
UZB,2015,"Offals, pigs, edible",1.334
UZB,2015,"Offals, sheep,edible",0.0
UZB,2015,Oilseeds nes,0.0
UZB,2015,Olives,0.0
UZB,2015,"Onions, dry",20.727
UZB,2015,Oranges,2.77
UZB,2015,Peaches and nectarines,0.0
UZB,2015,Pears,0.018000000000000002
UZB,2015,"Peas, dry",7.973
UZB,2015,"Peas, green",0.673
UZB,2015,Pepper (piper spp.),0.232
UZB,2015,Persimmons,0.0
UZB,2015,Pineapples,0.043000000000000003
UZB,2015,Pistachios,0.0
UZB,2015,Plums and sloes,0.0
UZB,2015,Poppy seed,0.07
UZB,2015,Potatoes,17.134
UZB,2015,Pulses nes,0.0
UZB,2015,"Pumpkins, squash and gourds",0.0
UZB,2015,Quinces,0.002
UZB,2015,Rapeseed,1.2790000000000001
UZB,2015,"Rice, paddy",0.778
UZB,2015,Roots and tubers nes,0.0
UZB,2015,Rye,0.128
UZB,2015,Safflower seed,0.0
UZB,2015,Sesame seed,0.019
UZB,2015,Sorghum,0.125
UZB,2015,Soybeans,7.737
UZB,2015,Spices nes,0.28400000000000003
UZB,2015,Spinach,0.0
UZB,2015,Strawberries,0.0
UZB,2015,Sugar beet,0.0
UZB,2015,Sunflower seed,76.919
UZB,2015,Sweet corn frozen,0.07
UZB,2015,Sweet corn prep or preserved,1.512
UZB,2015,Sweet potatoes,0.0
UZB,2015,"Tangerines, mandarins, clementines, satsumas",0.373
UZB,2015,Tea,29.107
UZB,2015,Tomatoes,0.02
UZB,2015,Triticale,0.0
UZB,2015,Vanilla,0.0
UZB,2015,"Vegetables, fresh nes",0.001
UZB,2015,"Vegetables, leguminous nes",0.0
UZB,2015,"Walnuts, with shell",0.0
UZB,2015,Watermelons,0.0
UZB,2015,Wheat,1322.842
UZB,2016,"Almonds, with shell",0.0
UZB,2016,"Anise, badian, fennel, coriander",1.32
UZB,2016,Apples,0.115
UZB,2016,Apricots,0.0
UZB,2016,Artichokes,0.0
UZB,2016,Asparagus,0.0
UZB,2016,Avocados,0.001
UZB,2016,Bananas,1.621
UZB,2016,Barley,44.092
UZB,2016,"Beans, dry",0.001
UZB,2016,"Beans, green",0.0
UZB,2016,Berries nes,0.0
UZB,2016,Blueberries,0.0
UZB,2016,"Brazil nuts, with shell",0.0
UZB,2016,"Broad beans, horse beans, dry",0.0
UZB,2016,Buckwheat,0.381
UZB,2016,Cabbages and other brassicas,0.079
UZB,2016,Canary seed,0.0
UZB,2016,Carrots and turnips,0.0
UZB,2016,"Cashew nuts, with shell",0.0
UZB,2016,Cauliflowers and broccoli,0.0
UZB,2016,Cereals nes,0.0
UZB,2016,Cherries,0.0
UZB,2016,"Cherries, sour",0.0
UZB,2016,Chestnut,0.0
UZB,2016,Chick peas,0.266
UZB,2016,Chicory roots,0.0
UZB,2016,"Chillies and peppers, dry",0.0
UZB,2016,"Chillies and peppers, green",0.012
UZB,2016,Cinnamon (cannella),0.009000000000000001
UZB,2016,Cloves,0.007
UZB,2016,"Cocoa, beans",0.0
UZB,2016,Coconuts,0.013000000000000001
UZB,2016,"Coffee, green",0.029
UZB,2016,"Cow peas, dry",0.0
UZB,2016,Cucumbers and gherkins,0.007
UZB,2016,Currants,0.0
UZB,2016,Dates,0.8
UZB,2016,Eggplants (aubergines),0.004
UZB,2016,"Eggs, hen, in shell",0.125
UZB,2016,"Eggs, other bird, in shell",0.0
UZB,2016,"Fat, camels",0.0
UZB,2016,"Fat, cattle",0.18
UZB,2016,"Fat, pigs",5.091
UZB,2016,"Fat, sheep",0.0
UZB,2016,Figs,0.0
UZB,2016,"Fruit, citrus nes",0.005
UZB,2016,"Fruit, fresh nes",0.021
UZB,2016,"Fruit, pome nes",0.0
UZB,2016,"Fruit, stone nes",0.0
UZB,2016,"Fruit, tropical fresh nes",0.0
UZB,2016,Garlic,0.0
UZB,2016,Ginger,0.018000000000000002
UZB,2016,Grapefruit (inc. pomelos),0.085
UZB,2016,Grapes,0.032
UZB,2016,"Groundnuts, with shell",0.0
UZB,2016,"Hazelnuts, with shell",0.147
UZB,2016,"Honey, natural",0.0
UZB,2016,Kiwi fruit,1.7630000000000001
UZB,2016,Kola nuts,0.0
UZB,2016,"Leeks, other alliaceous vegetables",0.0
UZB,2016,Lemons and limes,0.034
UZB,2016,Lentils,0.11800000000000001
UZB,2016,Lettuce and chicory,0.017
UZB,2016,Linseed,14.869
UZB,2016,Maize,23.105
UZB,2016,"Mangoes, mangosteens, guavas",0.006
UZB,2016,"Meat, buffalo",0.0
UZB,2016,"Meat, camel",0.0
UZB,2016,"Meat, cattle",2.105
UZB,2016,"Meat, chicken",11.241
UZB,2016,"Meat, horse",0.0
UZB,2016,"Meat, pig",0.07
UZB,2016,"Meat, rabbit",0.0
UZB,2016,"Meat, sheep",0.0
UZB,2016,"Meat, turkey",0.0
UZB,2016,"Melons, other (inc.cantaloupes)",0.0
UZB,2016,Melonseed,0.004
UZB,2016,"Milk, whole fresh camel",0.0
UZB,2016,"Milk, whole fresh cow",0.074
UZB,2016,"Milk, whole fresh goat",0.0
UZB,2016,"Milk, whole fresh sheep",0.0
UZB,2016,Millet,0.0
UZB,2016,Mushrooms and truffles,0.0
UZB,2016,Mustard seed,0.008
UZB,2016,"Nutmeg, mace and cardamoms",0.05
UZB,2016,Nuts nes,0.0
UZB,2016,Oats,0.874
UZB,2016,Offals nes,0.01
UZB,2016,"Offals, edible, camels",0.0
UZB,2016,"Offals, edible, cattle",0.022
UZB,2016,"Offals, horses",0.0
UZB,2016,"Offals, liver chicken",0.0
UZB,2016,"Offals, liver geese",0.0
UZB,2016,"Offals, liver turkeys",0.0
UZB,2016,"Offals, pigs, edible",0.148
UZB,2016,"Offals, sheep,edible",0.0
UZB,2016,Oilseeds nes,0.0
UZB,2016,Olives,0.0
UZB,2016,"Onions, dry",10.158
UZB,2016,Oranges,2.172
UZB,2016,Peaches and nectarines,0.001
UZB,2016,Pears,0.023
UZB,2016,"Peas, dry",7.024
UZB,2016,"Peas, green",0.0
UZB,2016,Pepper (piper spp.),0.232
UZB,2016,Persimmons,0.0
UZB,2016,Pineapples,0.065
UZB,2016,Pistachios,0.793
UZB,2016,Plums and sloes,0.0
UZB,2016,Poppy seed,0.08600000000000001
UZB,2016,Potatoes,55.903
UZB,2016,Pulses nes,0.0
UZB,2016,"Pumpkins, squash and gourds",0.0
UZB,2016,Quinces,0.0
UZB,2016,Rapeseed,0.127
UZB,2016,"Rice, paddy",0.2
UZB,2016,Roots and tubers nes,0.0
UZB,2016,Rye,0.0
UZB,2016,Safflower seed,0.0
UZB,2016,Sesame seed,0.0
UZB,2016,"Snails, not sea",0.0
UZB,2016,Sorghum,0.0
UZB,2016,Soybeans,5.703
UZB,2016,Spices nes,0.259
UZB,2016,Spinach,0.0
UZB,2016,Strawberries,0.0
UZB,2016,Sugar beet,0.0
UZB,2016,Sunflower seed,98.413
UZB,2016,Sweet corn frozen,0.085
UZB,2016,Sweet corn prep or preserved,1.229
UZB,2016,Sweet potatoes,0.0
UZB,2016,"Tangerines, mandarins, clementines, satsumas",0.852
UZB,2016,Tea,23.777
UZB,2016,Tomatoes,0.077
UZB,2016,Triticale,0.0
UZB,2016,Vanilla,0.002
UZB,2016,"Vegetables, fresh nes",0.0
UZB,2016,"Vegetables, leguminous nes",0.0
UZB,2016,"Walnuts, with shell",0.069
UZB,2016,Watermelons,0.001
UZB,2016,Wheat,1686.094
UZB,2017,"Almonds, with shell",0.0
UZB,2017,"Anise, badian, fennel, coriander",1.71
UZB,2017,Apples,0.664
UZB,2017,Apricots,0.011
UZB,2017,Artichokes,0.0
UZB,2017,Asparagus,0.0
UZB,2017,Avocados,0.003
UZB,2017,Bananas,17.518
UZB,2017,Barley,35.414
UZB,2017,"Beans, dry",0.006
UZB,2017,"Beans, green",0.0
UZB,2017,Berries nes,0.0
UZB,2017,Blueberries,0.0
UZB,2017,"Brazil nuts, with shell",0.0
UZB,2017,"Broad beans, horse beans, dry",0.0
UZB,2017,Buckwheat,0.109
UZB,2017,Cabbages and other brassicas,2.706
UZB,2017,Canary seed,0.02
UZB,2017,Carobs,0.0
UZB,2017,Carrots and turnips,0.0
UZB,2017,"Cashew nuts, with shell",0.0
UZB,2017,Cauliflowers and broccoli,0.0
UZB,2017,Cereals nes,0.0
UZB,2017,Cherries,0.0
UZB,2017,"Cherries, sour",0.0
UZB,2017,Chestnut,0.0
UZB,2017,Chick peas,0.044
UZB,2017,Chicory roots,0.0
UZB,2017,"Chillies and peppers, dry",0.015
UZB,2017,"Chillies and peppers, green",0.188
UZB,2017,Cinnamon (cannella),0.014
UZB,2017,Cloves,0.004
UZB,2017,"Cocoa, beans",0.005
UZB,2017,Coconuts,0.003
UZB,2017,"Coffee, green",0.034
UZB,2017,"Cow peas, dry",0.0
UZB,2017,Cucumbers and gherkins,0.007
UZB,2017,Currants,0.0
UZB,2017,Dates,0.8250000000000001
UZB,2017,Eggplants (aubergines),0.004
UZB,2017,"Eggs, hen, in shell",0.498
UZB,2017,"Eggs, other bird, in shell",0.007
UZB,2017,"Fat, camels",0.0
UZB,2017,"Fat, cattle",0.1
UZB,2017,"Fat, pigs",5.118
UZB,2017,"Fat, sheep",0.0
UZB,2017,Figs,0.0
UZB,2017,"Fruit, citrus nes",0.0
UZB,2017,"Fruit, fresh nes",0.001
UZB,2017,"Fruit, pome nes",0.0
UZB,2017,"Fruit, stone nes",0.0
UZB,2017,"Fruit, tropical fresh nes",0.0
UZB,2017,Garlic,0.08
UZB,2017,Ginger,0.078
UZB,2017,Grapefruit (inc. pomelos),0.082
UZB,2017,Grapes,0.063
UZB,2017,"Groundnuts, with shell",0.0
UZB,2017,"Hazelnuts, with shell",0.155
UZB,2017,"Honey, natural",0.0
UZB,2017,Kiwi fruit,1.23
UZB,2017,Kola nuts,0.0
UZB,2017,"Leeks, other alliaceous vegetables",0.0
UZB,2017,Lemons and limes,0.047
UZB,2017,Lentils,0.099
UZB,2017,Lettuce and chicory,0.0
UZB,2017,Linseed,12.01
UZB,2017,Maize,31.123
UZB,2017,"Mangoes, mangosteens, guavas",0.002
UZB,2017,"Meat, buffalo",0.0
UZB,2017,"Meat, camel",0.0
UZB,2017,"Meat, cattle",0.001
UZB,2017,"Meat, chicken",7.696
UZB,2017,"Meat, horse",0.0
UZB,2017,"Meat, pig",0.07200000000000001
UZB,2017,"Meat, rabbit",0.0
UZB,2017,"Meat, sheep",0.0
UZB,2017,"Meat, turkey",0.0
UZB,2017,"Melons, other (inc.cantaloupes)",0.0
UZB,2017,Melonseed,0.0
UZB,2017,"Milk, whole fresh camel",0.0
UZB,2017,"Milk, whole fresh cow",0.016
UZB,2017,"Milk, whole fresh goat",0.0
UZB,2017,"Milk, whole fresh sheep",0.0
UZB,2017,Millet,0.01
UZB,2017,Mushrooms and truffles,0.0
UZB,2017,Mustard seed,0.0
UZB,2017,"Nutmeg, mace and cardamoms",0.01
UZB,2017,Nuts nes,0.0
UZB,2017,Oats,0.52
UZB,2017,Offals nes,0.0
UZB,2017,"Offals, edible, camels",0.0
UZB,2017,"Offals, edible, cattle",0.0
UZB,2017,"Offals, horses",0.0
UZB,2017,"Offals, liver chicken",4.57
UZB,2017,"Offals, liver geese",0.0
UZB,2017,"Offals, liver turkeys",0.0
UZB,2017,"Offals, pigs, edible",0.089
UZB,2017,"Offals, sheep,edible",0.0
UZB,2017,Oilseeds nes,0.068
UZB,2017,Olives,0.0
UZB,2017,"Onions, dry",0.47500000000000003
UZB,2017,Oranges,2.402
UZB,2017,Papayas,0.001
UZB,2017,Peaches and nectarines,0.019
UZB,2017,Pears,1.512
UZB,2017,"Peas, dry",8.695
UZB,2017,"Peas, green",0.0
UZB,2017,Pepper (piper spp.),0.299
UZB,2017,Persimmons,0.037
UZB,2017,Pineapples,0.255
UZB,2017,Pistachios,0.079
UZB,2017,Plums and sloes,0.0
UZB,2017,Poppy seed,0.123
UZB,2017,Potatoes,215.894
UZB,2017,Pulses nes,0.0
UZB,2017,"Pumpkins, squash and gourds",0.001
UZB,2017,Quinces,0.0
UZB,2017,Quinoa,0.0
UZB,2017,Rapeseed,0.129
UZB,2017,"Rice, paddy",0.0
UZB,2017,Roots and tubers nes,0.0
UZB,2017,Rye,0.089
UZB,2017,Safflower seed,3.239
UZB,2017,Sesame seed,0.11900000000000001
UZB,2017,Sorghum,0.0
UZB,2017,Soybeans,8.451
UZB,2017,Spices nes,0.252
UZB,2017,Spinach,0.0
UZB,2017,Strawberries,0.0
UZB,2017,Sugar beet,0.0
UZB,2017,Sunflower seed,137.28300000000002
UZB,2017,Sweet corn frozen,0.022
UZB,2017,Sweet corn prep or preserved,1.543
UZB,2017,Sweet potatoes,0.0
UZB,2017,"Tangerines, mandarins, clementines, satsumas",11.098
UZB,2017,Tea,23.293
UZB,2017,Tomatoes,0.028
UZB,2017,Triticale,0.002
UZB,2017,Vanilla,0.0
UZB,2017,"Vegetables, fresh nes",0.0
UZB,2017,"Vegetables, leguminous nes",0.0
UZB,2017,"Walnuts, with shell",0.064
UZB,2017,Watermelons,0.008
UZB,2017,Wheat,1476.037
UZB,2018,"Almonds, with shell",0.0
UZB,2018,"Anise, badian, fennel, coriander",2.486
UZB,2018,Apples,0.8160000000000001
UZB,2018,Apricots,0.0
UZB,2018,Artichokes,0.0
UZB,2018,Asparagus,0.0
UZB,2018,Avocados,0.002
UZB,2018,Bananas,23.607
UZB,2018,Barley,102.643
UZB,2018,"Beans, dry",0.163
UZB,2018,"Beans, green",0.0
UZB,2018,Berries nes,0.0
UZB,2018,Blueberries,0.0
UZB,2018,"Brazil nuts, with shell",0.0
UZB,2018,"Broad beans, horse beans, dry",0.0
UZB,2018,Buckwheat,0.0
UZB,2018,Cabbages and other brassicas,0.038
UZB,2018,Canary seed,0.0
UZB,2018,Carobs,0.0
UZB,2018,Carrots and turnips,0.0
UZB,2018,"Cashew nuts, with shell",0.0
UZB,2018,Cauliflowers and broccoli,0.0
UZB,2018,Cereals nes,0.0
UZB,2018,Cherries,0.0
UZB,2018,"Cherries, sour",0.0
UZB,2018,Chestnut,0.0
UZB,2018,Chick peas,0.073
UZB,2018,Chicory roots,0.0
UZB,2018,"Chillies and peppers, dry",0.002
UZB,2018,"Chillies and peppers, green",0.231
UZB,2018,Cinnamon (cannella),0.055
UZB,2018,Cloves,0.009000000000000001
UZB,2018,"Cocoa, beans",0.003
UZB,2018,Coconuts,0.012
UZB,2018,"Coffee, green",0.06
UZB,2018,"Cow peas, dry",0.0
UZB,2018,Cucumbers and gherkins,0.004
UZB,2018,Currants,0.0
UZB,2018,Dates,1.1440000000000001
UZB,2018,Eggplants (aubergines),0.002
UZB,2018,"Eggs, hen, in shell",0.327
UZB,2018,"Eggs, other bird, in shell",0.007
UZB,2018,"Fat, camels",0.0
UZB,2018,"Fat, cattle",0.08
UZB,2018,"Fat, pigs",5.1080000000000005
UZB,2018,"Fat, sheep",0.0
UZB,2018,Figs,0.0
UZB,2018,"Fruit, citrus nes",0.001
UZB,2018,"Fruit, fresh nes",0.018000000000000002
UZB,2018,"Fruit, pome nes",0.0
UZB,2018,"Fruit, stone nes",0.0
UZB,2018,"Fruit, tropical fresh nes",0.0
UZB,2018,Garlic,0.0
UZB,2018,Ginger,0.115
UZB,2018,Grapefruit (inc. pomelos),0.082
UZB,2018,Grapes,0.013000000000000001
UZB,2018,"Groundnuts, with shell",0.0
UZB,2018,"Hazelnuts, with shell",0.182
UZB,2018,"Honey, natural",0.023
UZB,2018,Kiwi fruit,1.4040000000000001
UZB,2018,Kola nuts,0.0
UZB,2018,"Leeks, other alliaceous vegetables",0.0
UZB,2018,Lemons and limes,0.146
UZB,2018,Lentils,0.132
UZB,2018,Lettuce and chicory,0.0
UZB,2018,Linseed,15.837
UZB,2018,Maize,42.747
UZB,2018,"Mangoes, mangosteens, guavas",0.001
UZB,2018,Maté,0.0
UZB,2018,"Meat, buffalo",0.0
UZB,2018,"Meat, camel",0.0
UZB,2018,"Meat, cattle",1.331
UZB,2018,"Meat, chicken",6.248
UZB,2018,"Meat, duck",0.20400000000000001
UZB,2018,"Meat, horse",0.0
UZB,2018,"Meat, pig",0.046
UZB,2018,"Meat, rabbit",0.0
UZB,2018,"Meat, sheep",0.0
UZB,2018,"Meat, turkey",0.139
UZB,2018,"Melons, other (inc.cantaloupes)",0.001
UZB,2018,Melonseed,0.0
UZB,2018,"Milk, whole fresh camel",0.0
UZB,2018,"Milk, whole fresh cow",0.651
UZB,2018,"Milk, whole fresh goat",0.0
UZB,2018,"Milk, whole fresh sheep",0.0
UZB,2018,Millet,0.068
UZB,2018,Mushrooms and truffles,0.0
UZB,2018,Mustard seed,0.003
UZB,2018,"Nutmeg, mace and cardamoms",0.016
UZB,2018,Nuts nes,0.0
UZB,2018,Oats,3.0180000000000002
UZB,2018,Offals nes,0.0
UZB,2018,"Offals, edible, camels",0.0
UZB,2018,"Offals, edible, cattle",0.011
UZB,2018,"Offals, horses",0.0
UZB,2018,"Offals, liver chicken",6.54
UZB,2018,"Offals, liver geese",0.0
UZB,2018,"Offals, liver turkeys",0.0
UZB,2018,"Offals, pigs, edible",0.182
UZB,2018,"Offals, sheep,edible",0.0
UZB,2018,Oilseeds nes,0.003
UZB,2018,Olives,0.0
UZB,2018,"Onions, dry",0.025
UZB,2018,Oranges,2.608
UZB,2018,Papayas,0.0
UZB,2018,Peaches and nectarines,0.039
UZB,2018,Pears,1.581
UZB,2018,"Peas, dry",13.064
UZB,2018,"Peas, green",0.0
UZB,2018,Pepper (piper spp.),0.41600000000000004
UZB,2018,Persimmons,0.022
UZB,2018,Pineapples,0.508
UZB,2018,Pistachios,0.273
UZB,2018,Plums and sloes,0.01
UZB,2018,Poppy seed,0.131
UZB,2018,Potatoes,258.916
UZB,2018,Pulses nes,0.001
UZB,2018,"Pumpkins, squash and gourds",0.017
UZB,2018,Quinces,0.0
UZB,2018,Quinoa,0.0
UZB,2018,Rapeseed,0.198
UZB,2018,Raspberries,0.0
UZB,2018,"Rice, paddy",0.9420000000000001
UZB,2018,Roots and tubers nes,0.0
UZB,2018,Rye,0.0
UZB,2018,Safflower seed,16.112000000000002
UZB,2018,Sesame seed,0.006
UZB,2018,Sorghum,0.0
UZB,2018,Soybeans,13.546000000000001
UZB,2018,Spices nes,0.326
UZB,2018,Spinach,0.0
UZB,2018,Strawberries,0.0
UZB,2018,Sugar beet,0.0
UZB,2018,Sunflower seed,199.716
UZB,2018,Sweet corn frozen,0.046
UZB,2018,Sweet corn prep or preserved,1.707
UZB,2018,Sweet potatoes,0.0
UZB,2018,"Tangerines, mandarins, clementines, satsumas",19.301000000000002
UZB,2018,Tea,32.877
UZB,2018,Tomatoes,0.025
UZB,2018,Triticale,0.0
UZB,2018,Vanilla,0.0
UZB,2018,"Vegetables, fresh nes",0.035
UZB,2018,"Vegetables, leguminous nes",0.0
UZB,2018,"Walnuts, with shell",0.006
UZB,2018,Watermelons,0.003
UZB,2018,Wheat,2250.321
VCT,2014,"Almonds, with shell",0.0
VCT,2014,"Anise, badian, fennel, coriander",0.0
VCT,2014,Apples,0.07
VCT,2014,Asparagus,0.0
VCT,2014,Avocados,0.0
VCT,2014,Bananas,0.0
VCT,2014,"Beans, dry",0.003
VCT,2014,"Beans, green",0.0
VCT,2014,Berries nes,0.004
VCT,2014,Buckwheat,0.0
VCT,2014,Cabbages and other brassicas,0.022
VCT,2014,Carrots and turnips,0.088
VCT,2014,Cassava,0.0
VCT,2014,Cauliflowers and broccoli,0.0
VCT,2014,Cereals nes,0.025
VCT,2014,Cherries,0.0
VCT,2014,Chestnut,0.0
VCT,2014,Chick peas,0.0
VCT,2014,"Chillies and peppers, dry",0.0
VCT,2014,"Chillies and peppers, green",0.0
VCT,2014,Cinnamon (cannella),0.0
VCT,2014,Cloves,0.0
VCT,2014,"Cocoa, beans",0.0
VCT,2014,Coconuts,0.0
VCT,2014,"Coffee, green",0.0
VCT,2014,Cucumbers and gherkins,0.001
VCT,2014,Dates,0.0
VCT,2014,Eggplants (aubergines),0.0
VCT,2014,"Eggs, hen, in shell",0.007
VCT,2014,"Eggs, other bird, in shell",0.0
VCT,2014,"Fat, cattle",0.0
VCT,2014,"Fat, goats",0.0
VCT,2014,"Fat, pigs",0.0
VCT,2014,"Fat, sheep",0.0
VCT,2014,"Fruit, citrus nes",0.0
VCT,2014,"Fruit, fresh nes",0.0
VCT,2014,"Fruit, tropical fresh nes",0.0
VCT,2014,Garlic,0.16
VCT,2014,Ginger,0.001
VCT,2014,Grapefruit (inc. pomelos),0.0
VCT,2014,Grapes,0.04
VCT,2014,"Groundnuts, with shell",0.0
VCT,2014,"Honey, natural",0.0
VCT,2014,Kiwi fruit,0.0
VCT,2014,"Leeks, other alliaceous vegetables",0.0
VCT,2014,Lemons and limes,0.0
VCT,2014,Lentils,0.082
VCT,2014,Lettuce and chicory,0.04
VCT,2014,Linseed,0.005
VCT,2014,Maize,7.423
VCT,2014,"Mangoes, mangosteens, guavas",0.0
VCT,2014,Meat nes,0.0
VCT,2014,"Meat, cattle",0.034
VCT,2014,"Meat, chicken",7.382000000000001
VCT,2014,"Meat, goat",0.001
VCT,2014,"Meat, goose and guinea fowl",0.0
VCT,2014,"Meat, pig",0.125
VCT,2014,"Meat, sheep",0.004
VCT,2014,"Meat, turkey",0.606
VCT,2014,"Melons, other (inc.cantaloupes)",0.0
VCT,2014,"Milk, whole fresh cow",0.405
VCT,2014,Millet,0.0
VCT,2014,Mushrooms and truffles,0.0
VCT,2014,"Nutmeg, mace and cardamoms",0.0
VCT,2014,Nuts nes,0.001
VCT,2014,Offals nes,0.0
VCT,2014,"Offals, edible, cattle",0.0
VCT,2014,"Offals, edible, goats",0.0
VCT,2014,"Offals, pigs, edible",0.045
VCT,2014,"Offals, sheep,edible",0.0
VCT,2014,Oilseeds nes,0.0
VCT,2014,"Onions, dry",0.231
VCT,2014,Oranges,0.0
VCT,2014,Papayas,0.0
VCT,2014,Peaches and nectarines,0.0
VCT,2014,Pears,0.0
VCT,2014,"Peas, dry",0.011
VCT,2014,"Peas, green",0.0
VCT,2014,Pepper (piper spp.),0.001
