ISO,Year,TFA
BEL,2039,18.3
BEL,2040,18.3
BEL,2041,18.3
BEL,2042,18.3
BEL,2043,18.3
BEL,2044,18.3
BEL,2045,18.3
BEL,2046,18.3
BEL,2047,18.3
BEL,2048,18.3
BEL,2049,18.3
BEL,2050,18.3
BEN,1980,26.39
BEN,1981,26.39
BEN,1982,26.39
BEN,1983,26.39
BEN,1984,26.39
BEN,1985,26.39
BEN,1986,26.39
BEN,1987,26.39
BEN,1988,26.39
BEN,1989,26.39
BEN,1990,26.39
BEN,1991,26.39
BEN,1992,26.39
BEN,1993,26.39
BEN,1994,26.39
BEN,1995,26.39
BEN,1996,26.39
BEN,1997,26.39
BEN,1998,26.39
BEN,1999,26.39
BEN,2000,26.39
BEN,2001,26.39
BEN,2002,26.39
BEN,2003,26.39
BEN,2004,26.39
BEN,2005,26.39
BEN,2006,26.39
BEN,2007,26.39
BEN,2008,26.39
BEN,2009,26.39
BEN,2010,26.39
BEN,2011,26.39
BEN,2012,26.39
BEN,2013,26.39
BEN,2014,26.39
BEN,2015,26.39
BEN,2016,26.39
BEN,2017,26.39
BEN,2018,26.39
BEN,2019,26.39
BEN,2020,26.39
BEN,2021,26.39
BEN,2022,26.39
BEN,2023,26.39
BEN,2024,26.39
BEN,2025,26.39
BEN,2026,26.39
BEN,2027,26.39
BEN,2028,26.39
BEN,2029,26.39
BEN,2030,26.39
BEN,2031,26.39
BEN,2032,26.39
BEN,2033,26.39
BEN,2034,26.39
BEN,2035,26.39
BEN,2036,26.39
BEN,2037,26.39
BEN,2038,26.39
BEN,2039,26.39
BEN,2040,26.39
BEN,2041,26.39
BEN,2042,26.39
BEN,2043,26.39
BEN,2044,26.39
BEN,2045,26.39
BEN,2046,26.39
BEN,2047,26.39
BEN,2048,26.39
BEN,2049,26.39
BEN,2050,26.39
BFA,1980,13.5
BFA,1981,13.5
BFA,1982,13.5
BFA,1983,13.5
BFA,1984,13.5
BFA,1985,13.5
BFA,1986,13.5
BFA,1987,13.5
BFA,1988,13.5
BFA,1989,13.5
BFA,1990,13.5
BFA,1991,13.5
BFA,1992,13.5
BFA,1993,13.5
BFA,1994,13.5
BFA,1995,13.5
BFA,1996,13.5
BFA,1997,13.5
BFA,1998,13.5
BFA,1999,13.5
BFA,2000,13.5
BFA,2001,13.5
BFA,2002,13.5
BFA,2003,13.5
BFA,2004,13.5
BFA,2005,13.5
BFA,2006,13.5
BFA,2007,13.5
BFA,2008,13.5
BFA,2009,13.5
BFA,2010,13.5
BFA,2011,13.5
BFA,2012,13.5
BFA,2013,13.5
BFA,2014,13.5
BFA,2015,13.5
BFA,2016,13.5
BFA,2017,13.5
BFA,2018,13.5
BFA,2019,13.5
BFA,2020,13.5
BFA,2021,13.5
BFA,2022,13.5
BFA,2023,13.5
BFA,2024,13.5
BFA,2025,13.5
BFA,2026,13.5
BFA,2027,13.5
BFA,2028,13.5
BFA,2029,13.5
BFA,2030,13.5
BFA,2031,13.5
BFA,2032,13.5
BFA,2033,13.5
BFA,2034,13.5
BFA,2035,13.5
BFA,2036,13.5
BFA,2037,13.5
BFA,2038,13.5
BFA,2039,13.5
BFA,2040,13.5
BFA,2041,13.5
BFA,2042,13.5
BFA,2043,13.5
BFA,2044,13.5
BFA,2045,13.5
BFA,2046,13.5
BFA,2047,13.5
BFA,2048,13.5
BFA,2049,13.5
BFA,2050,13.5
BGD,1980,1227.0
BGD,1981,1227.0
BGD,1982,1227.0
BGD,1983,1227.0
BGD,1984,1227.0
BGD,1985,1227.0
BGD,1986,1227.0
BGD,1987,1227.0
BGD,1988,1227.0
BGD,1989,1227.0
BGD,1990,1227.0
BGD,1991,1227.0
BGD,1992,1227.0
BGD,1993,1227.0
BGD,1994,1227.0
BGD,1995,1227.0
BGD,1996,1227.0
BGD,1997,1227.0
BGD,1998,1227.0
BGD,1999,1227.0
BGD,2000,1227.0
BGD,2001,1227.0
BGD,2002,1227.0
BGD,2003,1227.0
BGD,2004,1227.0
BGD,2005,1227.0
BGD,2006,1227.0
BGD,2007,1227.0
BGD,2008,1227.0
BGD,2009,1227.0
BGD,2010,1227.0
BGD,2011,1227.0
BGD,2012,1227.0
BGD,2013,1227.0
BGD,2014,1227.0
BGD,2015,1227.0
BGD,2016,1227.0
BGD,2017,1227.0
BGD,2018,1227.0
BGD,2019,1227.0
BGD,2020,1227.0
BGD,2021,1227.0
BGD,2022,1227.0
BGD,2023,1227.0
BGD,2024,1227.0
BGD,2025,1227.0
BGD,2026,1227.0
BGD,2027,1227.0
BGD,2028,1227.0
BGD,2029,1227.0
BGD,2030,1227.0
BGD,2031,1227.0
BGD,2032,1227.0
BGD,2033,1227.0
BGD,2034,1227.0
BGD,2035,1227.0
BGD,2036,1227.0
BGD,2037,1227.0
BGD,2038,1227.0
BGD,2039,1227.0
BGD,2040,1227.0
BGD,2041,1227.0
BGD,2042,1227.0
BGD,2043,1227.0
BGD,2044,1227.0
BGD,2045,1227.0
BGD,2046,1227.0
BGD,2047,1227.0
BGD,2048,1227.0
BGD,2049,1227.0
BGD,2050,1227.0
BGR,1980,21.3
BGR,1981,21.3
BGR,1982,21.3
BGR,1983,21.3
BGR,1984,21.3
BGR,1985,21.3
BGR,1986,21.3
BGR,1987,21.3
BGR,1988,21.3
BGR,1989,21.3
BGR,1990,21.3
BGR,1991,21.3
BGR,1992,21.3
BGR,1993,21.3
BGR,1994,21.3
BGR,1995,21.3
BGR,1996,21.3
BGR,1997,21.3
BGR,1998,21.3
BGR,1999,21.3
BGR,2000,21.3
BGR,2001,21.3
BGR,2002,21.3
BGR,2003,21.3
BGR,2004,21.3
BGR,2005,21.3
BGR,2006,21.3
BGR,2007,21.3
BGR,2008,21.3
BGR,2009,21.3
BGR,2010,21.3
BGR,2011,21.3
BGR,2012,21.3
BGR,2013,21.3
BGR,2014,21.3
BGR,2015,21.3
BGR,2016,21.3
BGR,2017,21.3
BGR,2018,21.3
BGR,2019,21.3
BGR,2020,21.3
BGR,2021,21.3
BGR,2022,21.3
BGR,2023,21.3
BGR,2024,21.3
BGR,2025,21.3
BGR,2026,21.3
BGR,2027,21.3
BGR,2028,21.3
BGR,2029,21.3
BGR,2030,21.3
BGR,2031,21.3
BGR,2032,21.3
BGR,2033,21.3
BGR,2034,21.3
BGR,2035,21.3
BGR,2036,21.3
BGR,2037,21.3
BGR,2038,21.3
BGR,2039,21.3
BGR,2040,21.3
BGR,2041,21.3
BGR,2042,21.3
BGR,2043,21.3
BGR,2044,21.3
BGR,2045,21.3
BGR,2046,21.3
BGR,2047,21.3
BGR,2048,21.3
BGR,2049,21.3
BGR,2050,21.3
BHR,1980,0.116
BHR,1981,0.116
BHR,1982,0.116
BHR,1983,0.116
BHR,1984,0.116
BHR,1985,0.116
BHR,1986,0.116
BHR,1987,0.116
BHR,1988,0.116
BHR,1989,0.116
BHR,1990,0.116
BHR,1991,0.116
BHR,1992,0.116
BHR,1993,0.116
BHR,1994,0.116
BHR,1995,0.116
BHR,1996,0.116
BHR,1997,0.116
BHR,1998,0.116
BHR,1999,0.116
BHR,2000,0.116
BHR,2001,0.116
BHR,2002,0.116
BHR,2003,0.116
BHR,2004,0.116
BHR,2005,0.116
BHR,2006,0.116
BHR,2007,0.116
BHR,2008,0.116
BHR,2009,0.116
BHR,2010,0.116
BHR,2011,0.116
BHR,2012,0.116
BHR,2013,0.116
BHR,2014,0.116
BHR,2015,0.116
BHR,2016,0.116
BHR,2017,0.116
BHR,2018,0.116
BHR,2019,0.116
BHR,2020,0.116
BHR,2021,0.116
BHR,2022,0.116
BHR,2023,0.116
BHR,2024,0.116
BHR,2025,0.116
BHR,2026,0.116
BHR,2027,0.116
BHR,2028,0.116
BHR,2029,0.116
BHR,2030,0.116
BHR,2031,0.116
BHR,2032,0.116
BHR,2033,0.116
BHR,2034,0.116
BHR,2035,0.116
BHR,2036,0.116
BHR,2037,0.116
BHR,2038,0.116
BHR,2039,0.116
BHR,2040,0.116
BHR,2041,0.116
BHR,2042,0.116
BHR,2043,0.116
BHR,2044,0.116
BHR,2045,0.116
BHR,2046,0.116
BHR,2047,0.116
BHR,2048,0.116
BHR,2049,0.116
BHR,2050,0.116
BHS,1980,0.7
BHS,1981,0.7
BHS,1982,0.7
BHS,1983,0.7
BHS,1984,0.7
BHS,1985,0.7
BHS,1986,0.7
BHS,1987,0.7
BHS,1988,0.7
BHS,1989,0.7
BHS,1990,0.7
BHS,1991,0.7
BHS,1992,0.7
BHS,1993,0.7
BHS,1994,0.7
BHS,1995,0.7
BHS,1996,0.7
BHS,1997,0.7
BHS,1998,0.7
BHS,1999,0.7
BHS,2000,0.7
BHS,2001,0.7
BHS,2002,0.7
BHS,2003,0.7
BHS,2004,0.7
BHS,2005,0.7
BHS,2006,0.7
BHS,2007,0.7
BHS,2008,0.7
BHS,2009,0.7
BHS,2010,0.7
BHS,2011,0.7
BHS,2012,0.7
BHS,2013,0.7
BHS,2014,0.7
BHS,2015,0.7
BHS,2016,0.7
BHS,2017,0.7
BHS,2018,0.7
BHS,2019,0.7
BHS,2020,0.7
BHS,2021,0.7
BHS,2022,0.7
BHS,2023,0.7
BHS,2024,0.7
BHS,2025,0.7
BHS,2026,0.7
BHS,2027,0.7
BHS,2028,0.7
BHS,2029,0.7
BHS,2030,0.7
BHS,2031,0.7
BHS,2032,0.7
BHS,2033,0.7
BHS,2034,0.7
BHS,2035,0.7
BHS,2036,0.7
BHS,2037,0.7
BHS,2038,0.7
BHS,2039,0.7
BHS,2040,0.7
BHS,2041,0.7
BHS,2042,0.7
BHS,2043,0.7
BHS,2044,0.7
BHS,2045,0.7
BHS,2046,0.7
BHS,2047,0.7
BHS,2048,0.7
BHS,2049,0.7
BHS,2050,0.7
BIH,1980,37.5
BIH,1981,37.5
BIH,1982,37.5
BIH,1983,37.5
BIH,1984,37.5
BIH,1985,37.5
BIH,1986,37.5
BIH,1987,37.5
BIH,1988,37.5
BIH,1989,37.5
BIH,1990,37.5
BIH,1991,37.5
BIH,1992,37.5
BIH,1993,37.5
BIH,1994,37.5
BIH,1995,37.5
BIH,1996,37.5
BIH,1997,37.5
BIH,1998,37.5
BIH,1999,37.5
BIH,2000,37.5
BIH,2001,37.5
BIH,2002,37.5
BIH,2003,37.5
BIH,2004,37.5
BIH,2005,37.5
BIH,2006,37.5
BIH,2007,37.5
BIH,2008,37.5
BIH,2009,37.5
BIH,2010,37.5
BIH,2011,37.5
BIH,2012,37.5
BIH,2013,37.5
BIH,2014,37.5
BIH,2015,37.5
BIH,2016,37.5
BIH,2017,37.5
BIH,2018,37.5
BIH,2019,37.5
BIH,2020,37.5
BIH,2021,37.5
BIH,2022,37.5
BIH,2023,37.5
BIH,2024,37.5
BIH,2025,37.5
BIH,2026,37.5
BIH,2027,37.5
BIH,2028,37.5
BIH,2029,37.5
BIH,2030,37.5
BIH,2031,37.5
BIH,2032,37.5
BIH,2033,37.5
BIH,2034,37.5
BIH,2035,37.5
BIH,2036,37.5
BIH,2037,37.5
BIH,2038,37.5
BIH,2039,37.5
BIH,2040,37.5
BIH,2041,37.5
BIH,2042,37.5
BIH,2043,37.5
BIH,2044,37.5
BIH,2045,37.5
BIH,2046,37.5
BIH,2047,37.5
BIH,2048,37.5
BIH,2049,37.5
BIH,2050,37.5
BLR,1980,57.9
BLR,1981,57.9
BLR,1982,57.9
BLR,1983,57.9
BLR,1984,57.9
BLR,1985,57.9
BLR,1986,57.9
BLR,1987,57.9
BLR,1988,57.9
BLR,1989,57.9
BLR,1990,57.9
BLR,1991,57.9
BLR,1992,57.9
BLR,1993,57.9
BLR,1994,57.9
BLR,1995,57.9
BLR,1996,57.9
BLR,1997,57.9
BLR,1998,57.9
BLR,1999,57.9
BLR,2000,57.9
BLR,2001,57.9
BLR,2002,57.9
BLR,2003,57.9
BLR,2004,57.9
BLR,2005,57.9
BLR,2006,57.9
BLR,2007,57.9
BLR,2008,57.9
BLR,2009,57.9
BLR,2010,57.9
BLR,2011,57.9
BLR,2012,57.9
BLR,2013,57.9
BLR,2014,57.9
BLR,2015,57.9
BLR,2016,57.9
BLR,2017,57.9
BLR,2018,57.9
BLR,2019,57.9
BLR,2020,57.9
BLR,2021,57.9
BLR,2022,57.9
BLR,2023,57.9
BLR,2024,57.9
BLR,2025,57.9
BLR,2026,57.9
BLR,2027,57.9
BLR,2028,57.9
BLR,2029,57.9
BLR,2030,57.9
BLR,2031,57.9
BLR,2032,57.9
BLR,2033,57.9
BLR,2034,57.9
BLR,2035,57.9
BLR,2036,57.9
BLR,2037,57.9
BLR,2038,57.9
BLR,2039,57.9
BLR,2040,57.9
BLR,2041,57.9
BLR,2042,57.9
BLR,2043,57.9
BLR,2044,57.9
BLR,2045,57.9
BLR,2046,57.9
BLR,2047,57.9
BLR,2048,57.9
BLR,2049,57.9
BLR,2050,57.9
BLZ,1980,21.73
BLZ,1981,21.73
BLZ,1982,21.73
BLZ,1983,21.73
BLZ,1984,21.73
BLZ,1985,21.73
BLZ,1986,21.73
BLZ,1987,21.73
BLZ,1988,21.73
BLZ,1989,21.73
BLZ,1990,21.73
BLZ,1991,21.73
BLZ,1992,21.73
BLZ,1993,21.73
BLZ,1994,21.73
BLZ,1995,21.73
BLZ,1996,21.73
BLZ,1997,21.73
BLZ,1998,21.73
BLZ,1999,21.73
BLZ,2000,21.73
BLZ,2001,21.73
BLZ,2002,21.73
BLZ,2003,21.73
BLZ,2004,21.73
BLZ,2005,21.73
BLZ,2006,21.73
BLZ,2007,21.73
BLZ,2008,21.73
BLZ,2009,21.73
BLZ,2010,21.73
BLZ,2011,21.73
BLZ,2012,21.73
BLZ,2013,21.73
BLZ,2014,21.73
BLZ,2015,21.73
BLZ,2016,21.73
BLZ,2017,21.73
BLZ,2018,21.73
BLZ,2019,21.73
BLZ,2020,21.73
BLZ,2021,21.73
BLZ,2022,21.73
BLZ,2023,21.73
BLZ,2024,21.73
BLZ,2025,21.73
BLZ,2026,21.73
BLZ,2027,21.73
BLZ,2028,21.73
BLZ,2029,21.73
BLZ,2030,21.73
BLZ,2031,21.73
BLZ,2032,21.73
BLZ,2033,21.73
BLZ,2034,21.73
BLZ,2035,21.73
BLZ,2036,21.73
BLZ,2037,21.73
BLZ,2038,21.73
BLZ,2039,21.73
BLZ,2040,21.73
BLZ,2041,21.73
BLZ,2042,21.73
BLZ,2043,21.73
BLZ,2044,21.73
BLZ,2045,21.73
BLZ,2046,21.73
BLZ,2047,21.73
BLZ,2048,21.73
BLZ,2049,21.73
BLZ,2050,21.73
BMU,1980,0.0
BMU,1981,0.0
BMU,1982,0.0
BMU,1983,0.0
BMU,1984,0.0
BMU,1985,0.0
BMU,1986,0.0
BMU,1987,0.0
BMU,1988,0.0
BMU,1989,0.0
BMU,1990,0.0
BMU,1991,0.0
BMU,1992,0.0
BMU,1993,0.0
BMU,1994,0.0
BMU,1995,0.0
BMU,1996,0.0
BMU,1997,0.0
BMU,1998,0.0
BMU,1999,0.0
BMU,2000,0.0
BMU,2001,0.0
BMU,2002,0.0
BMU,2003,0.0
BMU,2004,0.0
BMU,2005,0.0
BMU,2006,0.0
BMU,2007,0.0
BMU,2008,0.0
BMU,2009,0.0
BMU,2010,0.0
BMU,2011,0.0
BMU,2012,0.0
BMU,2013,0.0
BMU,2014,0.0
BMU,2015,0.0
BMU,2016,0.0
BMU,2017,0.0
BMU,2018,0.0
BMU,2019,0.0
BMU,2020,0.0
BMU,2021,0.0
BMU,2022,0.0
BMU,2023,0.0
BMU,2024,0.0
BMU,2025,0.0
BMU,2026,0.0
BMU,2027,0.0
BMU,2028,0.0
BMU,2029,0.0
BMU,2030,0.0
BMU,2031,0.0
BMU,2032,0.0
BMU,2033,0.0
BMU,2034,0.0
BMU,2035,0.0
BMU,2036,0.0
BMU,2037,0.0
BMU,2038,0.0
BMU,2039,0.0
BMU,2040,0.0
BMU,2041,0.0
BMU,2042,0.0
BMU,2043,0.0
BMU,2044,0.0
BMU,2045,0.0
BMU,2046,0.0
BMU,2047,0.0
BMU,2048,0.0
BMU,2049,0.0
BMU,2050,0.0
BOL,1980,574.0
BOL,1981,574.0
BOL,1982,574.0
BOL,1983,574.0
BOL,1984,574.0
BOL,1985,574.0
BOL,1986,574.0
BOL,1987,574.0
BOL,1988,574.0
BOL,1989,574.0
BOL,1990,574.0
BOL,1991,574.0
BOL,1992,574.0
BOL,1993,574.0
BOL,1994,574.0
BOL,1995,574.0
BOL,1996,574.0
BOL,1997,574.0
BOL,1998,574.0
BOL,1999,574.0
BOL,2000,574.0
BOL,2001,574.0
BOL,2002,574.0
BOL,2003,574.0
BOL,2004,574.0
BOL,2005,574.0
BOL,2006,574.0
BOL,2007,574.0
BOL,2008,574.0
BOL,2009,574.0
BOL,2010,574.0
BOL,2011,574.0
BOL,2012,574.0
BOL,2013,574.0
BOL,2014,574.0
BOL,2015,574.0
BOL,2016,574.0
BOL,2017,574.0
BOL,2018,574.0
BOL,2019,574.0
BOL,2020,574.0
BOL,2021,574.0
BOL,2022,574.0
BOL,2023,574.0
BOL,2024,574.0
BOL,2025,574.0
BOL,2026,574.0
BOL,2027,574.0
BOL,2028,574.0
BOL,2029,574.0
BOL,2030,574.0
BOL,2031,574.0
BOL,2032,574.0
BOL,2033,574.0
BOL,2034,574.0
BOL,2035,574.0
BOL,2036,574.0
BOL,2037,574.0
BOL,2038,574.0
BOL,2039,574.0
BOL,2040,574.0
BOL,2041,574.0
BOL,2042,574.0
BOL,2043,574.0
BOL,2044,574.0
BOL,2045,574.0
BOL,2046,574.0
BOL,2047,574.0
BOL,2048,574.0
BOL,2049,574.0
BOL,2050,574.0
BRA,1980,8647.0
BRA,1981,8647.0
BRA,1982,8647.0
BRA,1983,8647.0
BRA,1984,8647.0
BRA,1985,8647.0
BRA,1986,8647.0
BRA,1987,8647.0
BRA,1988,8647.0
BRA,1989,8647.0
BRA,1990,8647.0
BRA,1991,8647.0
BRA,1992,8647.0
BRA,1993,8647.0
BRA,1994,8647.0
BRA,1995,8647.0
BRA,1996,8647.0
BRA,1997,8647.0
BRA,1998,8647.0
BRA,1999,8647.0
BRA,2000,8647.0
BRA,2001,8647.0
BRA,2002,8647.0
BRA,2003,8647.0
BRA,2004,8647.0
BRA,2005,8647.0
BRA,2006,8647.0
BRA,2007,8647.0
BRA,2008,8647.0
BRA,2009,8647.0
BRA,2010,8647.0
BRA,2011,8647.0
BRA,2012,8647.0
BRA,2013,8647.0
BRA,2014,8647.0
BRA,2015,8647.0
BRA,2016,8647.0
BRA,2017,8647.0
BRA,2018,8647.0
BRA,2019,8647.0
BRA,2020,8647.0
BRA,2021,8647.0
BRA,2022,8647.0
BRA,2023,8647.0
BRA,2024,8647.0
BRA,2025,8647.0
BRA,2026,8647.0
BRA,2027,8647.0
BRA,2028,8647.0
BRA,2029,8647.0
BRA,2030,8647.0
BRA,2031,8647.0
BRA,2032,8647.0
BRA,2033,8647.0
BRA,2034,8647.0
BRA,2035,8647.0
BRA,2036,8647.0
BRA,2037,8647.0
BRA,2038,8647.0
BRA,2039,8647.0
BRA,2040,8647.0
BRA,2041,8647.0
BRA,2042,8647.0
BRA,2043,8647.0
BRA,2044,8647.0
BRA,2045,8647.0
BRA,2046,8647.0
BRA,2047,8647.0
BRA,2048,8647.0
BRA,2049,8647.0
BRA,2050,8647.0
BRB,1980,0.08
BRB,1981,0.08
BRB,1982,0.08
BRB,1983,0.08
BRB,1984,0.08
BRB,1985,0.08
BRB,1986,0.08
BRB,1987,0.08
BRB,1988,0.08
BRB,1989,0.08
BRB,1990,0.08
BRB,1991,0.08
BRB,1992,0.08
BRB,1993,0.08
BRB,1994,0.08
BRB,1995,0.08
BRB,1996,0.08
BRB,1997,0.08
BRB,1998,0.08
BRB,1999,0.08
BRB,2000,0.08
BRB,2001,0.08
BRB,2002,0.08
BRB,2003,0.08
BRB,2004,0.08
BRB,2005,0.08
BRB,2006,0.08
BRB,2007,0.08
BRB,2008,0.08
BRB,2009,0.08
BRB,2010,0.08
BRB,2011,0.08
BRB,2012,0.08
BRB,2013,0.08
BRB,2014,0.08
BRB,2015,0.08
BRB,2016,0.08
BRB,2017,0.08
BRB,2018,0.08
BRB,2019,0.08
BRB,2020,0.08
BRB,2021,0.08
BRB,2022,0.08
BRB,2023,0.08
BRB,2024,0.08
BRB,2025,0.08
BRB,2026,0.08
BRB,2027,0.08
BRB,2028,0.08
BRB,2029,0.08
BRB,2030,0.08
BRB,2031,0.08
BRB,2032,0.08
BRB,2033,0.08
BRB,2034,0.08
BRB,2035,0.08
BRB,2036,0.08
BRB,2037,0.08
BRB,2038,0.08
BRB,2039,0.08
BRB,2040,0.08
BRB,2041,0.08
BRB,2042,0.08
BRB,2043,0.08
BRB,2044,0.08
BRB,2045,0.08
BRB,2046,0.08
BRB,2047,0.08
BRB,2048,0.08
BRB,2049,0.08
BRB,2050,0.08
BRN,1980,8.5
BRN,1981,8.5
BRN,1982,8.5
BRN,1983,8.5
BRN,1984,8.5
BRN,1985,8.5
BRN,1986,8.5
BRN,1987,8.5
BRN,1988,8.5
BRN,1989,8.5
BRN,1990,8.5
BRN,1991,8.5
BRN,1992,8.5
BRN,1993,8.5
BRN,1994,8.5
BRN,1995,8.5
BRN,1996,8.5
BRN,1997,8.5
BRN,1998,8.5
BRN,1999,8.5
BRN,2000,8.5
BRN,2001,8.5
BRN,2002,8.5
BRN,2003,8.5
BRN,2004,8.5
BRN,2005,8.5
BRN,2006,8.5
BRN,2007,8.5
BRN,2008,8.5
BRN,2009,8.5
BRN,2010,8.5
BRN,2011,8.5
BRN,2012,8.5
BRN,2013,8.5
BRN,2014,8.5
BRN,2015,8.5
BRN,2016,8.5
BRN,2017,8.5
BRN,2018,8.5
BRN,2019,8.5
BRN,2020,8.5
BRN,2021,8.5
BRN,2022,8.5
BRN,2023,8.5
BRN,2024,8.5
BRN,2025,8.5
BRN,2026,8.5
BRN,2027,8.5
BRN,2028,8.5
BRN,2029,8.5
BRN,2030,8.5
BRN,2031,8.5
BRN,2032,8.5
BRN,2033,8.5
BRN,2034,8.5
BRN,2035,8.5
BRN,2036,8.5
BRN,2037,8.5
BRN,2038,8.5
BRN,2039,8.5
BRN,2040,8.5
BRN,2041,8.5
BRN,2042,8.5
BRN,2043,8.5
BRN,2044,8.5
BRN,2045,8.5
BRN,2046,8.5
BRN,2047,8.5
BRN,2048,8.5
BRN,2049,8.5
BRN,2050,8.5
BTN,1980,95.0
BTN,1981,95.0
BTN,1982,95.0
BTN,1983,95.0
BTN,1984,95.0
BTN,1985,95.0
BTN,1986,95.0
BTN,1987,95.0
BTN,1988,95.0
BTN,1989,95.0
BTN,1990,95.0
BTN,1991,95.0
BTN,1992,95.0
BTN,1993,95.0
BTN,1994,95.0
BTN,1995,95.0
BTN,1996,95.0
BTN,1997,81.0
BTN,1998,81.0
BTN,1999,81.0
BTN,2000,81.0
BTN,2001,81.0
BTN,2002,81.0
BTN,2003,81.0
BTN,2004,81.0
BTN,2005,81.0
BTN,2006,81.0
BTN,2007,78.0
BTN,2008,78.0
BTN,2009,78.0
BTN,2010,78.0
BTN,2011,78.0
BTN,2012,78.0
BTN,2013,78.0
BTN,2014,78.0
BTN,2015,78.0
BTN,2016,78.0
BTN,2017,78.0
BTN,2018,78.0
BTN,2019,78.0
BTN,2020,78.0
BTN,2021,78.0
BTN,2022,78.0
BTN,2023,78.0
BTN,2024,78.0
BTN,2025,78.0
BTN,2026,78.0
BTN,2027,78.0
BTN,2028,78.0
BTN,2029,78.0
BTN,2030,78.0
BTN,2031,78.0
BTN,2032,78.0
BTN,2033,78.0
BTN,2034,78.0
BTN,2035,78.0
BTN,2036,78.0
BTN,2037,78.0
BTN,2038,78.0
BTN,2039,78.0
BTN,2040,78.0
BTN,2041,78.0
BTN,2042,78.0
BTN,2043,78.0
BTN,2044,78.0
BTN,2045,78.0
BTN,2046,78.0
BTN,2047,78.0
BTN,2048,78.0
BTN,2049,78.0
BTN,2050,78.0
BWA,1980,12.24
BWA,1981,12.24
BWA,1982,12.24
BWA,1983,12.24
BWA,1984,12.24
BWA,1985,12.24
BWA,1986,12.24
BWA,1987,12.24
BWA,1988,12.24
BWA,1989,12.24
BWA,1990,12.24
BWA,1991,12.24
BWA,1992,12.24
BWA,1993,12.24
BWA,1994,12.24
BWA,1995,12.24
BWA,1996,12.24
BWA,1997,12.24
BWA,1998,12.24
BWA,1999,12.24
BWA,2000,12.24
BWA,2001,12.24
BWA,2002,12.24
BWA,2003,12.24
BWA,2004,12.24
BWA,2005,12.24
BWA,2006,12.24
BWA,2007,12.24
BWA,2008,12.24
BWA,2009,12.24
BWA,2010,12.24
BWA,2011,12.24
BWA,2012,12.24
BWA,2013,12.24
BWA,2014,12.24
BWA,2015,12.24
BWA,2016,12.24
BWA,2017,12.24
BWA,2018,12.24
BWA,2019,12.24
BWA,2020,12.24
BWA,2021,12.24
BWA,2022,12.24
BWA,2023,12.24
BWA,2024,12.24
BWA,2025,12.24
BWA,2026,12.24
BWA,2027,12.24
BWA,2028,12.24
BWA,2029,12.24
BWA,2030,12.24
BWA,2031,12.24
BWA,2032,12.24
BWA,2033,12.24
BWA,2034,12.24
BWA,2035,12.24
BWA,2036,12.24
BWA,2037,12.24
BWA,2038,12.24
BWA,2039,12.24
BWA,2040,12.24
BWA,2041,12.24
BWA,2042,12.24
BWA,2043,12.24
BWA,2044,12.24
BWA,2045,12.24
BWA,2046,12.24
BWA,2047,12.24
BWA,2048,12.24
BWA,2049,12.24
BWA,2050,12.24
CAF,1980,141.0
CAF,1981,141.0
CAF,1982,141.0
CAF,1983,141.0
CAF,1984,141.0
CAF,1985,141.0
CAF,1986,141.0
CAF,1987,141.0
CAF,1988,141.0
CAF,1989,141.0
CAF,1990,141.0
CAF,1991,141.0
CAF,1992,141.0
CAF,1993,141.0
CAF,1994,141.0
CAF,1995,141.0
CAF,1996,141.0
CAF,1997,141.0
CAF,1998,141.0
CAF,1999,141.0
CAF,2000,141.0
CAF,2001,141.0
CAF,2002,141.0
CAF,2003,141.0
CAF,2004,141.0
CAF,2005,141.0
CAF,2006,141.0
CAF,2007,141.0
CAF,2008,141.0
CAF,2009,141.0
CAF,2010,141.0
CAF,2011,141.0
CAF,2012,141.0
CAF,2013,141.0
CAF,2014,141.0
CAF,2015,141.0
CAF,2016,141.0
CAF,2017,141.0
CAF,2018,141.0
CAF,2019,141.0
CAF,2020,141.0
CAF,2021,141.0
CAF,2022,141.0
CAF,2023,141.0
CAF,2024,141.0
CAF,2025,141.0
CAF,2026,141.0
CAF,2027,141.0
CAF,2028,141.0
CAF,2029,141.0
CAF,2030,141.0
CAF,2031,141.0
CAF,2032,141.0
CAF,2033,141.0
CAF,2034,141.0
CAF,2035,141.0
CAF,2036,141.0
CAF,2037,141.0
CAF,2038,141.0
CAF,2039,141.0
CAF,2040,141.0
CAF,2041,141.0
CAF,2042,141.0
CAF,2043,141.0
CAF,2044,141.0
CAF,2045,141.0
CAF,2046,141.0
CAF,2047,141.0
CAF,2048,141.0
CAF,2049,141.0
CAF,2050,141.0
CAN,1980,2902.0
CAN,1981,2902.0
CAN,1982,2902.0
CAN,1983,2902.0
CAN,1984,2902.0
CAN,1985,2902.0
CAN,1986,2902.0
CAN,1987,2902.0
CAN,1988,2902.0
CAN,1989,2902.0
CAN,1990,2902.0
CAN,1991,2902.0
CAN,1992,2902.0
CAN,1993,2902.0
CAN,1994,2902.0
CAN,1995,2902.0
CAN,1996,2902.0
CAN,1997,2902.0
CAN,1998,2902.0
CAN,1999,2902.0
CAN,2000,2902.0
CAN,2001,2902.0
CAN,2002,2902.0
CAN,2003,2902.0
CAN,2004,2902.0
CAN,2005,2902.0
CAN,2006,2902.0
CAN,2007,2902.0
CAN,2008,2902.0
CAN,2009,2902.0
