ISO,Item,Year,DMCi
ARE,Metal ores,1986,779828.6209999999
ARE,Metal ores,1987,0.0
ARE,Metal ores,1988,421926.73
ARE,Metal ores,1989,402528.088
ARE,Metal ores,1990,593407.861
ARE,Metal ores,1991,466307.924
ARE,Metal ores,1992,364899.916
ARE,Metal ores,1993,480025.213
ARE,Metal ores,1994,55000.0
ARE,Metal ores,1995,37000.0
ARE,Metal ores,1996,56000.0
ARE,Metal ores,1997,61000.0
ARE,Metal ores,1998,76886.0
ARE,Metal ores,1999,60000.0
ARE,Metal ores,2000,30000.0
ARE,Metal ores,2001,10000.0
ARE,Metal ores,2002,2596347.118
ARE,Metal ores,2003,3092589.469
ARE,Metal ores,2004,4960778.409
ARE,Metal ores,2005,5285978.981000001
ARE,Metal ores,2006,5595110.162
ARE,Metal ores,2007,8926624.662999999
ARE,Metal ores,2008,12954059.278
ARE,Metal ores,2009,5177553.622
ARE,Metal ores,2010,7918835.285
ARE,Metal ores,2011,6741449.761
ARE,Metal ores,2012,10173424.948
ARE,Metal ores,2013,10752650.918
ARE,Metal ores,2014,9149450.867
ARE,Metal ores,2015,9626107.0977
ARE,Metal ores,2016,10102763.3285
ARE,Metal ores,2017,10579419.5591
ARE,Non-metallic minerals,1970,0.0
ARE,Non-metallic minerals,1971,0.0
ARE,Non-metallic minerals,1972,0.0
ARE,Non-metallic minerals,1973,0.0
ARE,Non-metallic minerals,1974,0.0
ARE,Non-metallic minerals,1975,0.0
ARE,Non-metallic minerals,1976,1333655.2
ARE,Non-metallic minerals,1977,1333655.2
ARE,Non-metallic minerals,1978,8280043.402000001
ARE,Non-metallic minerals,1979,13351488.2472
ARE,Non-metallic minerals,1980,15210186.7784
ARE,Non-metallic minerals,1981,21515864.6395
ARE,Non-metallic minerals,1982,18146438.8424
ARE,Non-metallic minerals,1983,16499685.8697
ARE,Non-metallic minerals,1984,29517056.285
ARE,Non-metallic minerals,1985,29217910.6913
ARE,Non-metallic minerals,1986,18946511.6086
ARE,Non-metallic minerals,1987,22933760.1919
ARE,Non-metallic minerals,1988,21983514.6822
ARE,Non-metallic minerals,1989,24547842.6805
ARE,Non-metallic minerals,1990,23700261.1798
ARE,Non-metallic minerals,1991,24809546.7181
ARE,Non-metallic minerals,1992,27034637.059
ARE,Non-metallic minerals,1993,28747802.6118
ARE,Non-metallic minerals,1994,34122366.8213
ARE,Non-metallic minerals,1995,39315251.3049
ARE,Non-metallic minerals,1996,38933437.0594
ARE,Non-metallic minerals,1997,33005377.163
ARE,Non-metallic minerals,1998,44185483.4965
ARE,Non-metallic minerals,1999,43276970.4301
ARE,Non-metallic minerals,2000,36243741.2905
ARE,Non-metallic minerals,2001,35669526.6
ARE,Non-metallic minerals,2002,34530799.151
ARE,Non-metallic minerals,2003,51954855.558
ARE,Non-metallic minerals,2004,92865430.075
ARE,Non-metallic minerals,2005,90211055.8163
ARE,Non-metallic minerals,2006,36304638.3903
ARE,Non-metallic minerals,2007,120040499.366
ARE,Non-metallic minerals,2008,164940887.182
ARE,Non-metallic minerals,2009,137230626.451
ARE,Non-metallic minerals,2010,109192267.656
ARE,Non-metallic minerals,2011,98589023.769
ARE,Non-metallic minerals,2012,61962328.682
ARE,Non-metallic minerals,2013,64492154.653
ARE,Non-metallic minerals,2014,64821171.9
ARE,Non-metallic minerals,2015,71301177.3368
ARE,Non-metallic minerals,2016,77781182.7736
ARE,Non-metallic minerals,2017,84261188.2106
ARG,Biomass,1970,199657704.697
ARG,Biomass,1971,184813974.618
ARG,Biomass,1972,180975294.831
ARG,Biomass,1973,199482235.772
ARG,Biomass,1974,201486259.769
ARG,Biomass,1975,208012787.461
ARG,Biomass,1976,223080695.251
ARG,Biomass,1977,220659215.479
ARG,Biomass,1978,245612627.312
ARG,Biomass,1979,235009509.59
ARG,Biomass,1980,217443535.159
ARG,Biomass,1981,245166794.251
ARG,Biomass,1982,242641718.796
ARG,Biomass,1983,223817397.106
ARG,Biomass,1984,236942796.619
ARG,Biomass,1985,235403418.847
ARG,Biomass,1986,243930727.049
ARG,Biomass,1987,221119637.163
ARG,Biomass,1988,224253953.911
ARG,Biomass,1989,204877906.206
ARG,Biomass,1990,232665596.46
ARG,Biomass,1991,239730197.021
ARG,Biomass,1992,241950546.778
ARG,Biomass,1993,238308701.529
ARG,Biomass,1994,252169416.603
ARG,Biomass,1995,255189484.596
ARG,Biomass,1996,271400740.152
ARG,Biomass,1997,278708612.449
ARG,Biomass,1998,291021473.782
ARG,Biomass,1999,287360369.041
ARG,Biomass,2000,293596409.449
ARG,Biomass,2001,281334458.711
ARG,Biomass,2002,280413833.672
ARG,Biomass,2003,301783929.451
ARG,Biomass,2004,309947361.249
ARG,Biomass,2005,339448210.069
ARG,Biomass,2006,330733383.215
ARG,Biomass,2007,368896452.689
ARG,Biomass,2008,358585784.421
ARG,Biomass,2009,311541492.902
ARG,Biomass,2010,359954565.618
ARG,Biomass,2011,358679701.083
ARG,Biomass,2012,334002658.899
ARG,Biomass,2013,399017836.113
ARG,Biomass,2014,417794692.109
ARG,Biomass,2015,424961195.781
ARG,Biomass,2016,432511268.016
ARG,Biomass,2017,440061340.252
ARG,Fossil fuels,1970,31030427.0001
ARG,Fossil fuels,1971,31117715.0
ARG,Fossil fuels,1972,30875446.22
ARG,Fossil fuels,1973,32992147.18
ARG,Fossil fuels,1974,32600831.66
ARG,Fossil fuels,1975,32117902.1798
ARG,Fossil fuels,1976,33225691.68
ARG,Fossil fuels,1977,34705794.0799
ARG,Fossil fuels,1978,33883888.32
ARG,Fossil fuels,1979,36997015.4
ARG,Fossil fuels,1980,36939406.18
ARG,Fossil fuels,1981,35119231.88
ARG,Fossil fuels,1982,35343880.66
ARG,Fossil fuels,1983,35880634.0
ARG,Fossil fuels,1984,36849824.94
ARG,Fossil fuels,1985,33841382.9
ARG,Fossil fuels,1986,37228835.2
ARG,Fossil fuels,1987,39548988.28
ARG,Fossil fuels,1988,41731070.06
ARG,Fossil fuels,1989,40234260.04
ARG,Fossil fuels,1990,39155726.58
ARG,Fossil fuels,1991,40194168.16
ARG,Fossil fuels,1992,42488632.78
ARG,Fossil fuels,1993,43056100.52
ARG,Fossil fuels,1994,43556126.76
ARG,Fossil fuels,1995,44590188.0
ARG,Fossil fuels,1996,46724053.62
ARG,Fossil fuels,1997,48024109.28
ARG,Fossil fuels,1998,49840542.54
ARG,Fossil fuels,1999,50592636.26
ARG,Fossil fuels,2000,50861106.88
ARG,Fossil fuels,2001,47284632.18
ARG,Fossil fuels,2002,45741097.44
ARG,Fossil fuels,2003,48655363.56
ARG,Fossil fuels,2004,55185093.52
ARG,Fossil fuels,2005,55946887.3
ARG,Fossil fuels,2006,60592601.72
ARG,Fossil fuels,2007,61346708.36
ARG,Fossil fuels,2008,66130535.4
ARG,Fossil fuels,2009,63376745.24
ARG,Fossil fuels,2010,66730970.72
ARG,Fossil fuels,2011,68211860.06
ARG,Fossil fuels,2012,67617265.04
ARG,Fossil fuels,2013,70443344.82
ARG,Fossil fuels,2014,72768896.88
ARG,Fossil fuels,2015,74609666.485
ARG,Fossil fuels,2016,76060898.8164
ARG,Fossil fuels,2017,77160164.362
ARG,Metal ores,1970,3899851.48355
ARG,Metal ores,1971,4256753.16651
ARG,Metal ores,1972,3964672.19737
ARG,Metal ores,1973,4161126.91464
ARG,Metal ores,1974,3940806.59672
ARG,Metal ores,1975,4638020.97383
ARG,Metal ores,1976,4268858.60849
ARG,Metal ores,1977,5832355.184119999
ARG,Metal ores,1978,4616514.232319999
ARG,Metal ores,1979,5599696.07579
ARG,Metal ores,1980,5027734.851480001
ARG,Metal ores,1981,4871143.721080001
ARG,Metal ores,1982,4965696.049480001
ARG,Metal ores,1983,4590095.28583
ARG,Metal ores,1984,5071125.586680001
ARG,Metal ores,1985,4982695.84008
ARG,Metal ores,1986,6185736.49715
ARG,Metal ores,1987,5794939.549319999
ARG,Metal ores,1988,6127642.33248
ARG,Metal ores,1989,6223200.57354
ARG,Metal ores,1990,5036057.85829
ARG,Metal ores,1991,4589135.73807
ARG,Metal ores,1992,5401001.9643
ARG,Metal ores,1993,4642798.72434
ARG,Metal ores,1994,5739466.19456
ARG,Metal ores,1995,5388757.79252
ARG,Metal ores,1996,5854273.519069999
ARG,Metal ores,1997,11957103.1644
ARG,Metal ores,1998,40372861.2851
ARG,Metal ores,1999,51436091.4594
ARG,Metal ores,2000,37484178.7771
ARG,Metal ores,2001,45432796.2686
ARG,Metal ores,2002,47361515.0923
ARG,Metal ores,2003,47206555.2631
ARG,Metal ores,2004,44449979.9133
ARG,Metal ores,2005,46531743.3006
ARG,Metal ores,2006,52499041.2587
ARG,Metal ores,2007,51043687.495
ARG,Metal ores,2008,51499985.7729
ARG,Metal ores,2009,52443920.0655
ARG,Metal ores,2010,58754202.26100001
ARG,Metal ores,2011,60959980.2134
ARG,Metal ores,2012,76972622.463
ARG,Metal ores,2013,67510488.7559
ARG,Metal ores,2014,64816541.2372
ARG,Metal ores,2015,66890112.2869
ARG,Metal ores,2016,68963683.3364
ARG,Metal ores,2017,71037254.386
ARG,Non-metallic minerals,1970,83106035.472
ARG,Non-metallic minerals,1971,83901957.739
ARG,Non-metallic minerals,1972,80124457.751
ARG,Non-metallic minerals,1973,73529029.05600001
ARG,Non-metallic minerals,1974,74995455.197
ARG,Non-metallic minerals,1975,72653257.497
ARG,Non-metallic minerals,1976,74645814.467
ARG,Non-metallic minerals,1977,80719992.555
ARG,Non-metallic minerals,1978,86775854.99200001
ARG,Non-metallic minerals,1979,95282027.73799999
ARG,Non-metallic minerals,1980,95297761.616
ARG,Non-metallic minerals,1981,90978415.24299999
ARG,Non-metallic minerals,1982,73418607.82100001
ARG,Non-metallic minerals,1983,69539607.15100001
ARG,Non-metallic minerals,1984,64624990.393
ARG,Non-metallic minerals,1985,61617843.804
ARG,Non-metallic minerals,1986,67713827.426
ARG,Non-metallic minerals,1987,89352234.204
ARG,Non-metallic minerals,1988,81689654.21100001
ARG,Non-metallic minerals,1989,55157083.806
ARG,Non-metallic minerals,1990,42415650.234
ARG,Non-metallic minerals,1991,44967759.435
ARG,Non-metallic minerals,1992,57702381.945
ARG,Non-metallic minerals,1993,72955200.56899999
ARG,Non-metallic minerals,1994,82743223.41399999
ARG,Non-metallic minerals,1995,76716272.082
ARG,Non-metallic minerals,1996,79247274.492
ARG,Non-metallic minerals,1997,94154587.31
ARG,Non-metallic minerals,1998,104106297.572
ARG,Non-metallic minerals,1999,96499085.275
ARG,Non-metallic minerals,2000,81740928.408
ARG,Non-metallic minerals,2001,64894820.30899999
ARG,Non-metallic minerals,2002,49197020.73800001
ARG,Non-metallic minerals,2003,66198185.766
ARG,Non-metallic minerals,2004,84463277.157
ARG,Non-metallic minerals,2005,98976668.98200001
ARG,Non-metallic minerals,2006,102201566.612
ARG,Non-metallic minerals,2007,114606370.255
ARG,Non-metallic minerals,2008,106097641.582
ARG,Non-metallic minerals,2009,107401544.911
ARG,Non-metallic minerals,2010,114983657.52
ARG,Non-metallic minerals,2011,129832429.935
ARG,Non-metallic minerals,2012,111035810.581
ARG,Non-metallic minerals,2013,107976048.065
ARG,Non-metallic minerals,2014,111976258.429
ARG,Non-metallic minerals,2015,115641317.403
ARG,Non-metallic minerals,2016,119325682.734
ARG,Non-metallic minerals,2017,123010048.066
ARM,Biomass,1990,
ARM,Biomass,1991,
ARM,Biomass,1992,5128084.872930001
ARM,Biomass,1993,5024575.30431
ARM,Biomass,1994,4824874.60133
ARM,Biomass,1995,4949786.5619
ARM,Biomass,1996,5094419.49124
ARM,Biomass,1997,4767644.1078
ARM,Biomass,1998,5188644.133280001
ARM,Biomass,1999,4907476.51342
ARM,Biomass,2000,4823572.15049
ARM,Biomass,2001,5228830.39536
ARM,Biomass,2002,5387860.95305
ARM,Biomass,2003,5539078.3961
ARM,Biomass,2004,6520942.432469999
ARM,Biomass,2005,6795630.31634
ARM,Biomass,2006,6664907.18817
ARM,Biomass,2007,7864515.426080001
ARM,Biomass,2008,8768485.37674
ARM,Biomass,2009,8759347.13157
ARM,Biomass,2010,8213583.573310001
ARM,Biomass,2011,9116060.58245
ARM,Biomass,2012,9593896.94774
ARM,Biomass,2013,9766700.91331
ARM,Biomass,2014,10227526.9651
ARM,Biomass,2015,10482003.6417
ARM,Biomass,2016,10879873.3335
ARM,Biomass,2017,11277743.0252
ARM,Fossil fuels,1990,
ARM,Fossil fuels,1991,
ARM,Fossil fuels,1992,3867098.4
ARM,Fossil fuels,1993,1776942.64
ARM,Fossil fuels,1994,1031150.6
ARM,Fossil fuels,1995,1258816.0
ARM,Fossil fuels,1996,921218.6
ARM,Fossil fuels,1997,1170287.26
ARM,Fossil fuels,1998,1216862.82
ARM,Fossil fuels,1999,1079872.82
ARM,Fossil fuels,2000,1305892.08
ARM,Fossil fuels,2001,1316647.16
ARM,Fossil fuels,2002,1083360.08
ARM,Fossil fuels,2003,1190209.64
ARM,Fossil fuels,2004,1271366.96
ARM,Fossil fuels,2005,1549724.78
ARM,Fossil fuels,2006,1557820.32
ARM,Fossil fuels,2007,1833261.28
ARM,Fossil fuels,2008,1988674.22
ARM,Fossil fuels,2009,1596809.0
ARM,Fossil fuels,2010,1588927.18
ARM,Fossil fuels,2011,1749359.58
ARM,Fossil fuels,2012,2067465.44
ARM,Fossil fuels,2013,1960575.28
ARM,Fossil fuels,2014,1968966.82
ARM,Fossil fuels,2015,1864061.38571
ARM,Fossil fuels,2016,1924661.0943
ARM,Fossil fuels,2017,1985601.22843
ARM,Metal ores,1990,
ARM,Metal ores,1991,
ARM,Metal ores,1992,2080125.0
ARM,Metal ores,1993,1078625.0
ARM,Metal ores,1994,1083025.0
ARM,Metal ores,1995,3054955.0
ARM,Metal ores,1996,3647213.0
ARM,Metal ores,1997,3628530.91
ARM,Metal ores,1998,5255095.5
ARM,Metal ores,1999,5520676.266
ARM,Metal ores,2000,6270126.762999999
ARM,Metal ores,2001,6132709.301
ARM,Metal ores,2002,6218779.581
ARM,Metal ores,2003,5766651.777000001
ARM,Metal ores,2004,6205220.082
ARM,Metal ores,2005,6307838.334
ARM,Metal ores,2006,8338924.127
ARM,Metal ores,2007,8898526.7
ARM,Metal ores,2008,9186374.606
ARM,Metal ores,2009,9008720.853
ARM,Metal ores,2010,9143323.495
ARM,Metal ores,2011,10040812.572
ARM,Metal ores,2012,11258988.253
ARM,Metal ores,2013,12421085.409
ARM,Metal ores,2014,12678334.416
ARM,Metal ores,2015,13181636.4388
ARM,Metal ores,2016,13684938.4615
ARM,Metal ores,2017,14188240.4843
ARM,Non-metallic minerals,1990,
ARM,Non-metallic minerals,1991,
ARM,Non-metallic minerals,1992,3287910.4
ARM,Non-metallic minerals,1993,1544255.2
ARM,Non-metallic minerals,1994,821827.6
ARM,Non-metallic minerals,1995,1659526.928
ARM,Non-metallic minerals,1996,2289599.832
ARM,Non-metallic minerals,1997,1570008.29475
ARM,Non-metallic minerals,1998,2273124.8
ARM,Non-metallic minerals,1999,1715880.7662
ARM,Non-metallic minerals,2000,1442199.7783
ARM,Non-metallic minerals,2001,1996738.6246
ARM,Non-metallic minerals,2002,2513268.4774
ARM,Non-metallic minerals,2003,2536232.8572
ARM,Non-metallic minerals,2004,1917120.42065
ARM,Non-metallic minerals,2005,2771649.9904
ARM,Non-metallic minerals,2006,2913144.2603
ARM,Non-metallic minerals,2007,3057351.2359
ARM,Non-metallic minerals,2008,4143735.2885
ARM,Non-metallic minerals,2009,4221715.1845
ARM,Non-metallic minerals,2010,4678553.6592
ARM,Non-metallic minerals,2011,3707580.2755
ARM,Non-metallic minerals,2012,3876858.46793
ARM,Non-metallic minerals,2013,4055730.72938
ARM,Non-metallic minerals,2014,4397962.74581
ARM,Non-metallic minerals,2015,4617891.35432
ARM,Non-metallic minerals,2016,4837819.96284
ARM,Non-metallic minerals,2017,5057748.57134
ATG,Biomass,1970,98554.3094595
ATG,Biomass,1971,248857.932432
ATG,Biomass,1972,41100.8418919
ATG,Biomass,1973,43746.5755135
ATG,Biomass,1974,40906.59118919999
ATG,Biomass,1975,36454.8659459
ATG,Biomass,1976,38571.40675669999
ATG,Biomass,1977,39602.4647567
ATG,Biomass,1978,46309.0733514
ATG,Biomass,1979,49911.26621619999
ATG,Biomass,1980,61429.5164864
ATG,Biomass,1981,60300.6453514
ATG,Biomass,1982,60563.1994594
ATG,Biomass,1983,54111.1743244
ATG,Biomass,1984,54556.6462162
ATG,Biomass,1985,61023.2108107
ATG,Biomass,1986,60386.7648648
ATG,Biomass,1987,60572.1662161
ATG,Biomass,1988,60914.91351340001
ATG,Biomass,1989,59972.44729730001
ATG,Biomass,1990,63141.2445946
ATG,Biomass,1991,63511.0254054
ATG,Biomass,1992,72238.4959459
ATG,Biomass,1993,70590.7943243
ATG,Biomass,1994,72356.1951352
ATG,Biomass,1995,70440.7127028
ATG,Biomass,1996,70002.1951352
ATG,Biomass,1997,69558.3410811
ATG,Biomass,1998,70020.11
ATG,Biomass,1999,72709.6204325
ATG,Biomass,2000,75713.5737838
ATG,Biomass,2001,73850.6178378
ATG,Biomass,2002,76514.35
ATG,Biomass,2003,75873.4043243
ATG,Biomass,2004,76457.05972979999
ATG,Biomass,2005,89601.59697289999
ATG,Biomass,2006,87243.3435135
ATG,Biomass,2007,90006.60324330001
ATG,Biomass,2008,87859.06108110001
ATG,Biomass,2009,78590.0694594
ATG,Biomass,2010,54140.5913513
ATG,Biomass,2011,65092.1391892
ATG,Biomass,2012,64536.13613130001
ATG,Biomass,2013,69120.8661313
ATG,Biomass,2014,70076.5942161
ATG,Biomass,2015,69556.4610142
ATG,Biomass,2016,68644.8643781
ATG,Biomass,2017,67733.26774190001
ATG,Fossil fuels,1970,0.0
ATG,Fossil fuels,1971,0.0
ATG,Fossil fuels,1972,0.0
ATG,Fossil fuels,1973,0.0
ATG,Fossil fuels,1974,0.0
ATG,Fossil fuels,1975,0.0
ATG,Fossil fuels,1976,0.0
ATG,Fossil fuels,1977,0.0
ATG,Fossil fuels,1978,0.0
ATG,Fossil fuels,1979,0.0
ATG,Fossil fuels,1980,0.0
ATG,Fossil fuels,1981,0.0
ATG,Fossil fuels,1982,0.0
ATG,Fossil fuels,1983,0.0
ATG,Fossil fuels,1984,0.0
ATG,Fossil fuels,1985,0.0
ATG,Fossil fuels,1986,0.0
ATG,Fossil fuels,1987,0.0
ATG,Fossil fuels,1988,0.0
ATG,Fossil fuels,1989,0.0
ATG,Fossil fuels,1990,0.0
ATG,Fossil fuels,1991,0.0
ATG,Fossil fuels,1992,0.0
ATG,Fossil fuels,1993,0.0
ATG,Fossil fuels,1994,0.0
ATG,Fossil fuels,1995,0.0
ATG,Fossil fuels,1996,0.0
ATG,Fossil fuels,1997,0.0
ATG,Fossil fuels,1998,0.0
ATG,Fossil fuels,1999,0.0
ATG,Fossil fuels,2000,0.0
ATG,Fossil fuels,2001,0.0
ATG,Fossil fuels,2002,0.0
ATG,Fossil fuels,2003,0.0
ATG,Fossil fuels,2004,0.0
ATG,Fossil fuels,2005,0.0
ATG,Fossil fuels,2006,0.0
ATG,Fossil fuels,2007,0.0
ATG,Fossil fuels,2008,0.0
ATG,Fossil fuels,2009,0.0
ATG,Fossil fuels,2010,0.0
ATG,Fossil fuels,2011,0.0
ATG,Fossil fuels,2012,0.0
ATG,Fossil fuels,2013,0.0
ATG,Fossil fuels,2014,0.0
ATG,Fossil fuels,2015,0.0
ATG,Fossil fuels,2016,0.0
ATG,Fossil fuels,2017,0.0
ATG,Metal ores,1970,0.0
ATG,Metal ores,1971,0.0
ATG,Metal ores,1972,0.0
ATG,Metal ores,1973,0.0
ATG,Metal ores,1974,0.0
ATG,Metal ores,1975,0.0
ATG,Metal ores,1976,0.0
ATG,Metal ores,1977,540.688
ATG,Metal ores,1978,47.08600000000001
ATG,Metal ores,1979,0.0
ATG,Metal ores,1980,0.0
ATG,Metal ores,1981,187579.594
ATG,Metal ores,1982,0.0
ATG,Metal ores,1983,0.0
ATG,Metal ores,1984,0.0
ATG,Metal ores,1985,0.0
ATG,Metal ores,1986,0.0
ATG,Metal ores,1987,0.0
ATG,Metal ores,1988,0.0
ATG,Metal ores,1989,0.0
ATG,Metal ores,1990,0.0
ATG,Metal ores,1991,0.0
ATG,Metal ores,1992,0.0
ATG,Metal ores,1993,0.0
ATG,Metal ores,1994,0.0
ATG,Metal ores,1995,0.0
ATG,Metal ores,1996,0.0
ATG,Metal ores,1997,0.0
ATG,Metal ores,1998,0.0
ATG,Metal ores,1999,14036.841
ATG,Metal ores,2000,9042.826
ATG,Metal ores,2001,0.0
ATG,Metal ores,2002,0.0
ATG,Metal ores,2003,0.0
ATG,Metal ores,2004,0.0
ATG,Metal ores,2005,14420.865
ATG,Metal ores,2006,21683.155
ATG,Metal ores,2007,16705.444
ATG,Metal ores,2008,0.0
ATG,Metal ores,2009,16759.27
ATG,Metal ores,2010,13560.994
ATG,Metal ores,2011,192.854
ATG,Metal ores,2012,1780.246
ATG,Metal ores,2013,7189.212
ATG,Metal ores,2014,7217.071999999999
ATG,Metal ores,2015,5665.11483773
ATG,Metal ores,2016,4113.15767557
ATG,Metal ores,2017,2561.20051328
ATG,Non-metallic minerals,1970,0.0
ATG,Non-metallic minerals,1971,0.0
ATG,Non-metallic minerals,1972,0.0
ATG,Non-metallic minerals,1973,0.0
ATG,Non-metallic minerals,1974,79.277
ATG,Non-metallic minerals,1975,0.152
ATG,Non-metallic minerals,1976,0.0
ATG,Non-metallic minerals,1977,686.57355
ATG,Non-metallic minerals,1978,659.682169
ATG,Non-metallic minerals,1979,0.0
ATG,Non-metallic minerals,1980,0.0
ATG,Non-metallic minerals,1981,150715.49381
ATG,Non-metallic minerals,1982,139050.088586
ATG,Non-metallic minerals,1983,149040.348331
ATG,Non-metallic minerals,1984,158030.608087
ATG,Non-metallic minerals,1985,168020.867832
ATG,Non-metallic minerals,1986,177011.127598
ATG,Non-metallic minerals,1987,187001.387343
ATG,Non-metallic minerals,1988,195991.647099
ATG,Non-metallic minerals,1989,204981.906854
ATG,Non-metallic minerals,1990,214972.16661
ATG,Non-metallic minerals,1991,223962.426356
ATG,Non-metallic minerals,1992,233952.686121
ATG,Non-metallic minerals,1993,242942.945877
ATG,Non-metallic minerals,1994,252933.205672
ATG,Non-metallic minerals,1995,261923.465388
ATG,Non-metallic minerals,1996,270913.725113
ATG,Non-metallic minerals,1997,280903.984929
ATG,Non-metallic minerals,1998,289894.244684
ATG,Non-metallic minerals,1999,345883.20933
ATG,Non-metallic minerals,2000,368162.45361
ATG,Non-metallic minerals,2001,277332.92343
ATG,Non-metallic minerals,2002,221978.40328
ATG,Non-metallic minerals,2003,167623.88313
ATG,Non-metallic minerals,2004,112269.36296
ATG,Non-metallic minerals,2005,72745.39291000001
ATG,Non-metallic minerals,2006,746492.34255
ATG,Non-metallic minerals,2007,528499.87245
ATG,Non-metallic minerals,2008,269360.68066
ATG,Non-metallic minerals,2009,6531.618161
ATG,Non-metallic minerals,2010,45209.172804
ATG,Non-metallic minerals,2011,286239.73862
ATG,Non-metallic minerals,2012,446484.335169
ATG,Non-metallic minerals,2013,232530.538719
ATG,Non-metallic minerals,2014,232533.407268
ATG,Non-metallic minerals,2015,226041.964661
ATG,Non-metallic minerals,2016,219488.672663
ATG,Non-metallic minerals,2017,212935.31036
AUS,Biomass,1970,102060525.952
AUS,Biomass,1971,108034238.496
AUS,Biomass,1972,105801542.707
AUS,Biomass,1973,118406948.149
AUS,Biomass,1974,110032896.847
AUS,Biomass,1975,115253075.512
AUS,Biomass,1976,122813126.143
AUS,Biomass,1977,118020516.726
AUS,Biomass,1978,135457838.394
AUS,Biomass,1979,132289364.502
AUS,Biomass,1980,110091946.547
AUS,Biomass,1981,131173448.342
AUS,Biomass,1982,111487576.262
AUS,Biomass,1983,144927953.48
AUS,Biomass,1984,134257258.244
AUS,Biomass,1985,121731293.186
AUS,Biomass,1986,125243474.628
AUS,Biomass,1987,122941143.635
AUS,Biomass,1988,134674928.016
AUS,Biomass,1989,133928996.95
AUS,Biomass,1990,134341383.357
AUS,Biomass,1991,126430383.104
AUS,Biomass,1992,142082722.847
AUS,Biomass,1993,154689110.458
AUS,Biomass,1994,137432255.278
AUS,Biomass,1995,168980331.675
AUS,Biomass,1996,178719284.059
AUS,Biomass,1997,175342050.991
AUS,Biomass,1998,197265036.052
AUS,Biomass,1999,201628558.153
AUS,Biomass,2000,195263539.155
AUS,Biomass,2001,194774158.726
AUS,Biomass,2002,156719549.529
AUS,Biomass,2003,212033280.125
AUS,Biomass,2004,178877809.105
AUS,Biomass,2005,203305666.406
AUS,Biomass,2006,157936651.908
AUS,Biomass,2007,184418849.627
AUS,Biomass,2008,192147262.363
AUS,Biomass,2009,181564332.323
AUS,Biomass,2010,175655921.908
AUS,Biomass,2011,181563493.481
AUS,Biomass,2012,188957247.929
AUS,Biomass,2013,180983857.254
AUS,Biomass,2014,188861076.766
AUS,Biomass,2015,189126425.764
AUS,Biomass,2016,189053573.91
AUS,Biomass,2017,188981610.657
AUS,Fossil fuels,1970,78148820.01
AUS,Fossil fuels,1971,73281289.995
AUS,Fossil fuels,1972,82273825.996
AUS,Fossil fuels,1973,82520598.0
AUS,Fossil fuels,1974,84030700.002
AUS,Fossil fuels,1975,89464694.0
AUS,Fossil fuels,1976,93476370.001
AUS,Fossil fuels,1977,99942580.001
AUS,Fossil fuels,1978,99432080.0
