ISO,Name,gppd_idnr,latitude,longitude,Cooling System,Fuel,ELECPRODi
CHL,YUNGAY,CHL0000073,-37.1055,-72.2933,Cooling tower,Oil,116.49
CHN,APP Zhenjiang Jindong Mill power station,WRI1075566,32.1944,119.6998,Cooling tower,Coal,1413.08
CHN,Aba Minjiang River Jiangseba,WRI1072501,31.4837,103.6032,No Water Cooling,Hydro,470.01
CHN,Abag Banner Huiteng Liang Phase 1,WRI1072152,43.35,115.9,No Water Cooling,Wind,90.92
CHN,Ahai,WRI1000457,27.3488,100.5061,No Water Cooling,Hydro,15625.61
CHN,Aksai A,WKS0070352,38.969,94.421,No Water Cooling,Solar,35.58
CHN,Aksu 1,WKS0065982,41.048,80.123,No Water Cooling,Solar,62.18
CHN,Aksu A,WKS0065981,41.045,80.106,No Water Cooling,Solar,61.6
CHN,Aksu B,WKS0065980,41.05,80.108,No Water Cooling,Solar,16.3
CHN,Aksu C,WKS0065979,41.052,80.11,No Water Cooling,Solar,24.66
CHN,Aksu Cogen power station,WRI1075567,41.1542,80.3997,Cooling tower,Coal,3410.88
CHN,Aksu D,WKS0065978,41.053,80.109,No Water Cooling,Solar,16.32
CHN,Aksu E,WKS0065977,41.051,80.1,No Water Cooling,Solar,61.3
CHN,Aksu F,WKS0065976,41.058,80.087,No Water Cooling,Solar,32.47
CHN,Aksu Jinko,WKS0063652,41.042,80.12,No Water Cooling,Solar,32.75
CHN,Aksu Xuzhou power station,WRI1070222,41.0791,80.1685,Cooling tower,Coal,1949.07
CHN,Ala'er A,WKS0066657,40.706,81.295,No Water Cooling,Solar,34.28
CHN,Ala'er Sky,WKS0061545,40.699,81.287,No Water Cooling,Solar,48.58
CHN,Alashan,WRI1071447,34.5434,102.6284,No Water Cooling,Hydro,32.66
CHN,Alashan 1p1,WKS0063606,38.895,105.648,No Water Cooling,Solar,155.82
CHN,Alashan 1p2,WKS0065954,38.761,105.723,No Water Cooling,Solar,598.43
CHN,Alashan 1p3,WKS0063607,38.93,105.64,No Water Cooling,Solar,755.09
CHN,Alashan Left Qi Wusitai power station,WRI1070145,39.4463,106.6676,Cooling tower,Coal,2923.61
CHN,Alashanzuo Qi A,WKS0068228,37.679,105.079,No Water Cooling,Solar,76.67
CHN,Alashanzuo Qi B,WKS0068229,37.696,105.079,No Water Cooling,Solar,24.38
CHN,Alashanzuoqi Bayanha,WRI1026353,39.14,105.95,No Water Cooling,Solar,32.61
CHN,Alxa League,WKS0064610,39.099,105.895,No Water Cooling,Solar,45.82
CHN,AlxaB,WKS0070194,38.56,105.648,No Water Cooling,Solar,61.68
CHN,Anda Cogen power station,WRI1075568,46.3996,125.2982,Cooling tower,Coal,487.26
CHN,Angu,WRI1061010,29.52,103.64,No Water Cooling,Hydro,2629.71
CHN,Anguoer,WRI1070967,35.2327,103.5145,No Water Cooling,Hydro,85.71
CHN,Anhui Bengbu power station,WRI1070400,32.7845,117.115,Cooling tower,Coal,12279.18
CHN,Anhui Huaibei Qinan Coal Mine Methane,WRI1071238,33.42,117.0,Once-through cooling,Gas,9.09
CHN,Anhui Hwasu power station,WRI1070535,32.5856,117.2532,Cooling tower,Coal,2923.61
CHN,Anhui Laian Baoshan Wind,WRI1071797,32.6739,118.4318,No Water Cooling,Wind,90.92
CHN,Anhui Laian Longtougang Wind,WRI1071802,32.601,118.535,No Water Cooling,Wind,90.92
CHN,Anhui Laian Longwosi Wind,WRI1071766,32.67,118.45,No Water Cooling,Wind,90.92
CHN,Anhui Xuancheng power station,WRI1070277,30.8695,118.8648,Cooling tower,Coal,6431.95
CHN,Anji A,WKS0072550,30.806,119.548,No Water Cooling,Solar,41.04
CHN,Anjiang,WRI1071826,27.2869,110.0994,No Water Cooling,Hydro,564.76
CHN,Ankang,WRI1000495,32.6,108.88,No Water Cooling,Hydro,2929.86
CHN,Anning River Canyon (Phase 1) Dechang County,WRI1071914,27.128,102.977,No Water Cooling,Wind,29.68
CHN,Anning River Wanao Xichang City,WRI1072164,27.5667,102.1922,No Water Cooling,Hydro,127.68
CHN,Anningdu Hydro,WRI1071761,32.1131,109.5711,No Water Cooling,Hydro,72.62
CHN,Anqing City Landfill,WRI1072037,30.5244,116.5239,Once-through cooling,Gas,72.73
CHN,Ansai Wangjiawan,WRI1072409,37.2436,109.0554,No Water Cooling,Wind,90.92
CHN,Ansha Dam,WRI1070888,26.0279,117.1125,No Water Cooling,Hydro,417.86
CHN,Anshan Steel Company No 2 power station,WRI1070473,41.133,122.9649,Cooling tower,Coal,1681.07
CHN,Antu 303,WRI1071247,42.5611,128.2203,No Water Cooling,Hydro,21.9
CHN,Antu Gudonghe I Hydro,WRI1071316,42.7547,128.1975,No Water Cooling,Hydro,10.98
CHN,Anwen Songzao power station,WRI1070561,28.6411,106.7531,Cooling tower,Coal,7893.75
CHN,Anyang A,WKS0072827,36.284,114.013,No Water Cooling,Solar,118.78
CHN,Anyang Tanggou Landfill,WRI1071916,36.0328,114.2806,Cooling tower,Gas,9.09
CHN,Aoweiqianyuan Captive power station,WRI1075569,39.2507,111.143,Cooling tower,Coal,487.26
CHN,Aral Xinhu Cogen power station,WRI1070220,40.5897,81.1955,Cooling tower,Coal,3898.15
CHN,Arikunduleng Wind-Solar,WKS0068068,45.21,119.909,No Water Cooling,Solar,32.75
CHN,Awati II,WKS0065032,40.496,80.176,No Water Cooling,Solar,33.93
CHN,Awati III,WKS0065031,40.501,80.165,No Water Cooling,Solar,36.49
CHN,Baguanhe Washery power station,WRI1075570,26.5957,101.6119,Cooling tower,Coal,1315.62
CHN,Baibuluo,WRI1023872,41.16,114.37,No Water Cooling,Wind,207.36
CHN,Baicheng Linhai,WKS0068056,45.445,122.778,No Water Cooling,Solar,18.67
CHN,Baigou,WKS0064283,39.141,116.054,No Water Cooling,Solar,16.39
CHN,Baigou p2,WKS0064284,39.146,116.0513,No Water Cooling,Solar,18.24
CHN,Baiguoshu,WRI1071589,28.4625,108.5092,No Water Cooling,Hydro,21.46
CHN,Baihetan Dam,WRI1070877,28.2606,103.6484,No Water Cooling,Hydro,58470.77
CHN,Baihugou Small,WRI1071690,31.9706,110.3322,No Water Cooling,Hydro,36.93
CHN,Bailanhe,WRI1000537,30.6,115.45,No Water Cooling,Hydro,3927.5
CHN,Bailianhe,WRI1000517,30.59,115.45,No Water Cooling,Hydro,882.76
CHN,Bailongtan,WRI1000578,23.86,108.13,No Water Cooling,Hydro,640.56
CHN,Baimianxia Shaanxi,WRI1071478,33.0527,107.9625,No Water Cooling,Hydro,10.72
CHN,Baise,WRI1000584,23.927,106.4557,No Water Cooling,Hydro,1747.25
CHN,Baise Coal,WRI1070617,23.7882,106.8155,Cooling tower,Coal,6431.95
CHN,Baise Smelter power station,WRI1070163,23.7857,106.8202,Cooling tower,Coal,3410.88
CHN,Baise Tianyang power station,WRI1070431,23.7883,106.815,Cooling tower,Coal,1461.8
CHN,Baishan,WRI1000481,42.73,127.22,No Water Cooling,Hydro,5488.63
CHN,Baishan - Hunjiang 2 Coal,WRI1070355,41.97,126.473,Cooling tower,Coal,2923.61
CHN,Baishi,WRI1072072,40.9583,121.1056,No Water Cooling,Wind,55.66
CHN,Baishi (Guizhou) Dam,WRI1070887,26.9558,109.4709,No Water Cooling,Hydro,1342.49
CHN,Baishi (Liaoning) Dam,WRI1070850,41.6794,121.0039,No Water Cooling,Hydro,30.48
CHN,Baishui River Shiji,WRI1072253,33.0178,113.4861,No Water Cooling,Hydro,106.74
CHN,Baisicun A,WKS0069744,35.694,114.112,No Water Cooling,Solar,81.01
CHN,Baitao cogen power station,WRI1075571,29.5856,107.5165,Cooling tower,Coal,487.26
CHN,Baitugang I,WKS0061718,37.793,106.364,No Water Cooling,Solar,61.07
CHN,Baitugang II,WKS0066517,37.798,106.378,No Water Cooling,Solar,61.7
CHN,Baitugang III,WKS0066518,37.794,106.384,No Water Cooling,Solar,32.65
CHN,Baiyang Songpan Sichuan,WRI1071955,32.1847,104.1042,No Water Cooling,Hydro,107.18
CHN,Baiyanghe power station,WRI1070488,36.4719,117.8427,Cooling tower,Coal,4336.69
CHN,Baiyun Ebo Inner Mongolia Luneng Phase 2,WRI1071705,41.6778,109.9572,No Water Cooling,Wind,90.92
CHN,Baiyunebo,WRI1071199,41.7061,109.9742,No Water Cooling,Wind,83.5
CHN,Balagong II,WKS0069275,40.197,107.036,No Water Cooling,Solar,16.48
CHN,Balagong III,WKS0069276,40.187,107.064,No Water Cooling,Solar,109.32
CHN,Balagong IV,WKS0069277,40.185,107.036,No Water Cooling,Solar,158.22
CHN,Banduo,WRI1000604,35.31,100.27,No Water Cooling,Hydro,1185.82
CHN,Banmei,WRI1025934,23.02,116.55,No Water Cooling,Wind,97.97
CHN,Banna Liusha River Fifth Level,WRI1071084,22.1531,100.6931,No Water Cooling,Hydro,30.82
CHN,Banshan Coal,WRI1070247,30.3612,120.1435,Cooling tower,Coal,1218.17
CHN,Banshan Gas,WRI1029811,30.36,120.14,Cooling tower,Gas,3545.81
CHN,Baoding Landfill,WRI1071621,38.859,115.5378,Once-through cooling,Gas,3.03
CHN,Baoding Northwest Suberb power station,WRI1075572,38.9618,115.3672,Cooling tower,Coal,1705.44
CHN,Baoji Lingyuan Landfill,WRI1071865,34.4253,107.1047,Cooling tower,Gas,3.03
CHN,Baoquan,WRI1000559,35.48,113.48,No Water Cooling,Hydro,3021.49
CHN,Baoshan Longling Gongyanghe 3rd Hydro,WRI1071474,24.2076,98.7909,No Water Cooling,Hydro,48.88
CHN,Baoshan Supahe Chaoyang,WRI1071122,24.4244,98.7592,No Water Cooling,Hydro,134.53
CHN,Baoshan Works power station,WRI1070020,31.4424,121.4361,Cooling tower,Coal,5116.32
CHN,Baosteel Zhanjiang power station,WRI1075573,21.0699,110.494,Cooling tower,Coal,3410.88
CHN,Baotou Aluminum power station,WRI1075574,40.5572,110.1484,Cooling tower,Coal,6626.85
CHN,Baotou Donghua power station,WRI1070721,40.5781,110.0738,Cooling tower,Coal,2923.61
CHN,Baotou East Hope power station,WRI1070043,40.5956,109.7828,Cooling tower,Coal,6431.95
CHN,Baotou Hexi power station,WRI1070720,40.5694,109.79,Cooling tower,Coal,5847.22
CHN,Baotou Olefins power station,WRI1075575,40.6081,109.6368,Cooling tower,Coal,2923.61
CHN,Baotou Works power station,WRI1070036,40.6601,109.7585,Cooling tower,Coal,974.53
CHN,Baoying,WKS0066028,33.318,119.583,No Water Cooling,Solar,10.4
CHN,Baoying A,WKS0069963,33.323,119.575,No Water Cooling,Solar,37.75
CHN,Baoying B,WKS0069964,33.32,119.583,No Water Cooling,Solar,10.4
CHN,Baoying C,WKS0069969,33.226,119.667,No Water Cooling,Solar,8.81
CHN,Baoying D,WKS0070038,33.378,119.53,No Water Cooling,Solar,8.77
CHN,Baozhusi,WRI1000499,32.52,105.61,No Water Cooling,Hydro,2611.1
CHN,Bapanxia,WRI1000594,36.14,103.41,No Water Cooling,Hydro,811.16
CHN,Baqiao power station,WRI1070773,34.2851,109.0496,Cooling tower,Coal,4141.78
CHN,Bashan Dam,WRI1070865,32.1022,108.4624,No Water Cooling,Hydro,463.13
CHN,Bashihan,WKS0071674,40.82,120.04,No Water Cooling,Solar,36.62
CHN,Bashihan II,WKS0071675,40.82,120.04,No Water Cooling,Solar,36.62
CHN,Bawei Floating,WKS0069743,34.373,120.072,No Water Cooling,Solar,100.29
CHN,Baxianyuan,WRI1071035,33.3948,107.213,No Water Cooling,Hydro,92.1
CHN,Bayan Obo A,WKS0070200,41.877,110.072,No Water Cooling,Solar,31.34
CHN,Bayan Obo B,WKS0070195,41.732,109.964,No Water Cooling,Solar,32.44
CHN,Bayan Obo C,WKS0070196,41.731,109.969,No Water Cooling,Solar,15.66
CHN,Bayan Obo D,WKS0070197,41.73,109.96,No Water Cooling,Solar,32.44
CHN,Bayan Obo E,WKS0070198,41.728,109.986,No Water Cooling,Solar,15.66
CHN,Bayan Obo F,WKS0070199,41.755,109.932,No Water Cooling,Solar,14.77
CHN,Bayan'aobo A,WKS0070279,39.545,106.507,No Water Cooling,Solar,45.7
CHN,Bayanhua Jinshan power station,WRI1070727,44.9317,118.7082,Cooling tower,Coal,5847.22
CHN,Bayannaoer Chuanjingsumu 3 Wind,WRI1071323,41.95,108.27,No Water Cooling,Wind,90.92
CHN,Bayannaoer Chuanjingsumu Wind,WRI1071529,41.9783,118.285,No Water Cooling,Wind,90.92
CHN,Bayannur Wulanyiligeng Wind Farm,WRI1023867,42.03,108.38,No Water Cooling,Wind,556.68
CHN,Bayanur Wuliji Wind Phase 2,WRI1071995,41.5333,106.4167,No Water Cooling,Wind,90.92
CHN,Bayin Baolige,WKS0061735,41.059,107.0197,No Water Cooling,Solar,15.56
CHN,Bayin Xile II,WKS0069280,41.091,112.63,No Water Cooling,Solar,24.48
CHN,Bayin Xile III,WKS0069281,41.093,112.615,No Water Cooling,Solar,15.72
CHN,Bayin Xile IV,WKS0069282,41.098,112.601,No Water Cooling,Solar,54.92
CHN,Bayinhanggai,WRI1023869,41.83,108.34,No Water Cooling,Wind,80.71
CHN,Bayinxile,WRI1023875,41.11,112.48,No Water Cooling,Wind,81.64
CHN,Beian power station,WRI1070507,48.2328,126.5287,Cooling tower,Coal,487.26
CHN,Beidacun,WKS0068038,24.835,103.412,No Water Cooling,Solar,129.1
CHN,Beigonggou A,WKS0071134,41.247,114.548,No Water Cooling,Solar,32.86
CHN,Beihai Bebuwan power station,WRI1070616,21.5821,109.581,Cooling tower,Coal,3118.52
CHN,Beihai New Area Heating power station,WRI1070490,38.0229,117.9726,Cooling tower,Coal,4385.42
CHN,Beijing - Northeast Gas,WRI1029812,39.95,116.62,Cooling tower,Gas,4242.85
CHN,Beijing - Northwest,WRI1070846,39.9417,116.1257,Cooling tower,Gas,6364.27
CHN,Beijing - Shijingshan Coal,WRI1070135,39.923,116.1375,Cooling tower,Coal,4287.96
CHN,Beijing - Southeast Gas,WRI1029813,39.89,116.27,Cooling tower,Gas,2121.42
CHN,Beijing - Yizhuang Gas,WRI1029814,39.78,116.5,Cooling tower,Gas,454.59
CHN,Beijing Energy Huitengxile Wind,WRI1071370,41.2025,112.6783,No Water Cooling,Wind,90.92
CHN,Beijing Guanting Wind Phase 2,WRI1071572,40.3375,115.675,No Water Cooling,Wind,157.72
CHN,Beijing No 3,WRI1061028,39.81,116.14,Cooling tower,Gas,1212.24
CHN,Beijing Taiyanggong Trigeneration,WRI1061029,39.98,116.44,Cooling tower,Gas,2363.87
CHN,Beijing Yanqing Low Windspeed Pilot,WRI1071344,40.3761,115.8182,No Water Cooling,Wind,27.83
CHN,Beilonggang,WKS0068060,33.215,119.734,No Water Cooling,Solar,35.65
CHN,Beiping Hydro Electric,WRI1071461,31.9743,108.6971,No Water Cooling,Hydro,85.71
CHN,Beitun Cogen power station,WRI1075576,47.325,87.7678,Cooling tower,Coal,1315.62
CHN,Beizhen Jiazishan Wind,WRI1072438,41.6242,121.8569,No Water Cooling,Wind,90.92
CHN,Beizhen Yangjiadian Wind,WRI1071960,41.707,121.858,No Water Cooling,Wind,90.92
CHN,Bejing Southwest,WRI1061064,39.94,116.13,Cooling tower,Gas,4661.07
CHN,Bijie power station,WRI1070466,27.2765,105.3479,Cooling tower,Coal,1461.8
CHN,Bikou,WRI1000516,32.76,105.22,No Water Cooling,Hydro,1211.3
CHN,Bilike A,WKS0070183,42.081,111.06,No Water Cooling,Solar,73.04
CHN,Binhai A,WKS0069953,34.123,120.299,No Water Cooling,Solar,26.67
CHN,Binhai Port Unit 1,WRI1072550,34.3071,120.2469,Cooling tower,Coal,9745.38
CHN,Binxian Dadingshan,WRI1072507,45.8361,126.9278,No Water Cooling,Wind,90.92
CHN,Binzhou - Huji 1-4 Coal,WRI1070494,37.3495,117.7784,Cooling tower,Coal,6431.95
CHN,Binzhou Heating Supply Center power station,WRI1070718,37.3482,117.8909,Cooling tower,Coal,3800.69
CHN,Black Point Power Station,WRI1061052,22.41,113.91,Cooling tower,Gas,7576.52
CHN,Bohe Coal,WRI1070185,22.9657,112.1079,Cooling tower,Coal,9745.38
CHN,Bohu A,WKS0070064,41.745,86.922,No Water Cooling,Solar,16.51
CHN,Bohu B,WKS0070256,41.73,86.893,No Water Cooling,Solar,33.46
CHN,Bohu Bazhou,WKS0061796,41.744,86.907,No Water Cooling,Solar,33.28
CHN,Bole Cogen power station,WRI1075577,44.8617,82.1179,Cooling tower,Coal,1461.8
CHN,Bulian power station,WRI1070035,39.3012,109.9682,Cooling tower,Coal,6431.95
CHN,Buzhake A,WKS0063735,37.03,79.775,No Water Cooling,Solar,32.82
CHN,Buzhake C,WKS0066758,37.021,79.779,No Water Cooling,Solar,12.96
CHN,Buzhake D,WKS0066759,37.03,79.778,No Water Cooling,Solar,16.34
CHN,CECEP Gansu Wuwei,WRI1025968,38.11,102.27,No Water Cooling,Solar,31.16
CHN,CECEP Qinghai Dachaidan,WRI1026374,37.18,95.309,No Water Cooling,Solar,34.58
CHN,CECIC Shizuishan Phase 1,WRI1025975,39.34,106.74,No Water Cooling,Solar,16.5
CHN,CECIC Taiyangshan Phase 1,WRI1025959,37.5,106.55,No Water Cooling,Solar,16.25
CHN,CEFR,WRI1061016,39.74,116.03,Cooling tower,Nuclear,147.65
CHN,CGN Aletai Ginghe Phase I,WRI1025992,46.3,90.038,No Water Cooling,Solar,33.18
CHN,CGN Damao Bailingmiao,WRI1025986,41.61,110.4,No Water Cooling,Solar,32.48
CHN,CGN Dunhuang,WRI1026375,40.07,94.518,No Water Cooling,Solar,16.39
CHN,CGN Dunhuang Phase II,WRI1026368,40.11,94.478,No Water Cooling,Solar,14.83
CHN,CGN Jinta Hongliuwa,WRI1026369,39.96,98.993,No Water Cooling,Solar,14.7
CHN,CGN Kashi Yingjisha Phase I,WRI1025972,38.95,75.796,No Water Cooling,Solar,31.05
CHN,CHALCO Shandong Branch Power Station,WRI1075578,36.7484,118.0694,Cooling tower,Coal,672.43
CHN,CKI Lamma power station,WRI1070189,22.2185,114.1082,Cooling tower,Coal,12181.72
CHN,CNPC Fushun Petrochemical power station,WRI1075579,41.8275,124.0455,Cooling tower,Coal,1364.35
CHN,CPI Baicheng power station,WRI1070359,45.5261,122.7759,Cooling tower,Coal,6431.95
CHN,CPI Changshu-1 power station,WRI1070281,31.7563,120.9731,Cooling tower,Coal,16177.33
CHN,CPI Chifeng Daban power station,WRI1070040,43.5893,118.7119,Cooling tower,Coal,5847.22
CHN,CPI Chifeng New City Region power station,WRI1075580,42.2934,118.9133,Cooling tower,Coal,2923.61
CHN,CPI Dabieshan power station,WRI1070775,31.1419,114.8922,Cooling tower,Coal,5847.22
CHN,CPI Fenyi power station,WRI1070091,27.7754,114.6173,Cooling tower,Coal,2631.25
CHN,CPI Huolinhe power station,WRI1070423,45.4616,119.5386,Cooling tower,Coal,5847.22
CHN,CPI Nanyang power station,WRI1070655,33.0306,112.5108,Cooling tower,Coal,2046.53
CHN,CPI Ningxia Zaoquan power station,WRI1075581,38.0462,106.6058,Cooling tower,Coal,6431.95
CHN,CPI Pingwei power station,WRI1070763,32.6842,116.9021,Cooling tower,Coal,22122.01
CHN,CPI Qinghe power station,WRI1070525,42.5299,124.1403,Cooling tower,Coal,7796.3
CHN,CPI Shanxi Houma power station,WRI1070821,35.5911,111.3757,Cooling tower,Coal,3410.88
CHN,CPI Shentou power station,WRI1070592,39.5508,112.4887,Cooling tower,Coal,6431.95
CHN,CPI Wusu power station,WRI1070332,44.4364,84.7608,Cooling tower,Coal,2923.61
CHN,CPI Xinchang power station,WRI1070249,28.8612,115.9764,Cooling tower,Coal,6821.76
CHN,CPI Xining power station,WRI1070484,36.5847,101.4936,Cooling tower,Coal,6431.95
CHN,CPI Zhongwei Cogen power station,WRI1070193,37.623,105.235,Cooling tower,Coal,3410.88
CHN,CR Changzhou power station,WRI1070274,31.9576,119.9921,Cooling tower,Coal,6139.59
CHN,CR Liuzhi power station,WRI1075582,26.3883,105.395,Cooling tower,Coal,6431.95
CHN,CTGNE Golmud phase II,WRI1025944,36.38,95.265,No Water Cooling,Solar,37.46
CHN,CTGNE Pishan Phase I,WRI1025962,37.54,78.249,No Water Cooling,Solar,32.97
CHN,CTGNE Shanshan Phase I,WRI1026002,42.97,89.999,No Water Cooling,Solar,32.58
CHN,Caishenliang Wind Inner Mongolia,WRI1071436,40.795,112.725,No Water Cooling,Wind,90.92
CHN,Caiwopeng A,WKS0072312,39.111,106.54,No Water Cooling,Solar,46.2
CHN,Cangzhou Bohai power station,WRI1070736,38.3617,117.6248,Cooling tower,Coal,3410.88
CHN,Cangzhou power station,WRI1070735,38.3658,116.8168,Cooling tower,Coal,3215.97
CHN,Caoduozi,WRI1023871,41.2,112.68,No Water Cooling,Wind,82.57
CHN,Caofeidian Works power station,WRI1070480,38.9446,118.4927,Cooling tower,Coal,2923.61
CHN,Caojiayucun A,WKS0068103,38.862,114.613,No Water Cooling,Solar,33.39
CHN,Caojie On Jiangling River Chongqing City,WRI1071339,29.9036,106.3901,No Water Cooling,Hydro,1703.18
CHN,Caojing Gas,WRI1029815,30.76,121.41,Cooling tower,Gas,1818.36
CHN,Caotai,WKS0061679,37.386,105.476,No Water Cooling,Solar,46.08
CHN,Castle Peak power station,WRI1070187,22.376,113.9214,Cooling tower,Coal,20017.01
CHN,Cecep Gansu Yumen Changma Daba South,WRI1072214,40.0143,96.7164,No Water Cooling,Wind,89.06
CHN,Cecep Urumqi Tuoli200Mw Phase 2 Wind,WRI1072225,43.5056,87.7011,No Water Cooling,Wind,90.92
CHN,Cecep Zhangbei Danjinghe Phase 2,WRI1072497,41.2731,114.3392,No Water Cooling,Wind,90.92
CHN,Cecic Wuhan,WRI1071846,30.608,114.419,No Water Cooling,Solar,3.52
CHN,Cecic Zhangbei Dayangzhuang,WRI1071066,41.0722,114.334,No Water Cooling,Wind,90.92
CHN,Cgn Anqiu Chengdingshan,WRI1072283,36.2257,118.9993,No Water Cooling,Wind,90.92
CHN,Cgn Beipiao Changgao Wind,WRI1072148,41.85,121.04,No Water Cooling,Wind,89.06
CHN,Cgn Boshan Yueyangshan Wind,WRI1072485,36.4554,117.95,No Water Cooling,Wind,90.92
CHN,Cgn Dalian Xizhongdao,WRI1071860,39.4831,121.3332,No Water Cooling,Wind,89.06
CHN,Cgn Guangdong Duanfen Wind,WRI1071778,21.89,112.582,No Water Cooling,Wind,87.21
CHN,Cgn Guangdong Guanghai Wind,WRI1071776,22.023,112.763,No Water Cooling,Wind,72.36
CHN,Cgn Guangdong Wencun Wind,WRI1071779,21.955,112.608,No Water Cooling,Wind,64.94
CHN,Cgn Inner Mongolia Wuliji Phase 2,WRI1071967,41.505,106.593,No Water Cooling,Wind,90.92
CHN,Cgn Jilin Daan Laifu Phase 1,WRI1072012,45.53,123.67,No Water Cooling,Wind,90.92
CHN,Cgn Liaoning Paoya Dabeishan Wind,WRI1071949,39.56,121.62,No Water Cooling,Wind,90.92
CHN,Cgn Linkou Qingshan Wind,WRI1072297,45.66,130.4033,No Water Cooling,Wind,90.92
CHN,Cgn Luoding Yapoji Wind,WRI1072075,22.622,111.187,No Water Cooling,Wind,90.92
CHN,Cgn Menghai Padingliangzi,WRI1072329,22.0294,100.1078,No Water Cooling,Wind,90.92
CHN,Cgn Mishan Linhe Wind,WRI1072363,45.4306,131.9351,No Water Cooling,Wind,90.92
CHN,Cgn Ningan Laoyeling Wind,WRI1072294,44.3,129.85,No Water Cooling,Wind,90.92
CHN,Cgn Shagou Phase 1 Wind,WRI1072380,36.0858,118.5277,No Water Cooling,Wind,90.92
CHN,Cgn Tongyu Xinfa B,WRI1072439,44.6689,122.3122,No Water Cooling,Wind,90.92
CHN,Cgn Xiangshan Tuci Wind,WRI1072432,29.59,121.9758,No Water Cooling,Wind,55.66
CHN,Cgn Xinjiang Tacheng Mayitasi Phase 1,WRI1071965,46.2467,84.0942,No Water Cooling,Wind,90.92
CHN,Cgn Xinxing Wind,WRI1072081,22.379,111.96,No Water Cooling,Wind,87.21
CHN,Cgn Zhaoyuan Zhangxing Wind,WRI1072511,37.2931,120.1808,No Water Cooling,Wind,90.92
CHN,Chahanwusu Dam,WRI1070847,42.3311,85.5104,No Water Cooling,Hydro,1300.09
CHN,Chahar 30,WKS0067934,40.803,113.09,No Water Cooling,Solar,46.56
CHN,Chahar 50,WKS0067933,40.801,113.071,No Water Cooling,Solar,77.73
CHN,Chaiwopu,WRI1023850,43.59,87.798,No Water Cooling,Wind,153.64
CHN,Chalinhe,WRI1071135,28.8703,109.6681,No Water Cooling,Hydro,172.09
CHN,Chalong Dam,WRI1070867,31.453,92.3309,No Water Cooling,Hydro,47.3
CHN,Changbai County Baoquan Smallscale Hydro,WRI1071881,41.5575,127.6378,No Water Cooling,Hydro,24.04
CHN,Changchun City Landfill Gas,WRI1071631,43.862,125.477,Cooling tower,Gas,9.09
CHN,Changchun Southeast power station,WRI1075583,43.651,125.5693,Cooling tower,Coal,3410.88
CHN,Changchun-2 power station,WRI1070358,43.8835,125.3942,Cooling tower,Coal,5944.68
CHN,Changchun-3 power station,WRI1070357,43.7778,125.1429,Cooling tower,Coal,2923.61
CHN,Changde,WKS0073335,46.245,125.006,No Water Cooling,Solar,151.85
CHN,Changde Coal,WRI1070471,29.197,111.5607,Cooling tower,Coal,6431.95
CHN,Changfeng Floating A,WKS0073773,32.135,117.061,No Water Cooling,Solar,77.92
CHN,Changfeng Floating B,WKS0073775,32.275,117.095,No Water Cooling,Solar,47.22
CHN,Changfeng Floating C,WKS0073776,32.256,117.152,No Water Cooling,Solar,100.66
CHN,Changji,WKS0065243,43.895,89.43,No Water Cooling,Solar,123.49
CHN,Changji Coal,WRI1070221,43.9914,87.3125,Cooling tower,Coal,1218.17
CHN,Changji Fukang power station,WRI1070227,44.1419,88.017,Cooling tower,Coal,1315.62
CHN,Changji I,WKS0065244,43.826,89.828,No Water Cooling,Solar,42.71
CHN,Changji II,WKS0070271,44.015,88.977,No Water Cooling,Solar,30.26
CHN,Changjiang,WRI1061017,19.46,108.9,Cooling tower,Nuclear,9006.76
CHN,Changkoucun A,WKS0070118,31.519,119.463,No Water Cooling,Solar,34.72
CHN,Changli Datan Wind,WRI1072440,39.505,119.1797,No Water Cooling,Wind,89.06
CHN,Changling,WKS0073315,44.615,123.525,No Water Cooling,Solar,33.78
CHN,Changling A,WKS0073314,44.134,123.398,No Water Cooling,Solar,57.17
CHN,Changling B,WKS0074010,44.197,123.97,No Water Cooling,Solar,37.25
CHN,Changling Wind,WRI1070950,44.1622,123.5919,No Water Cooling,Wind,16.7
CHN,Changma wind-solar,WKS0061632,40.185,96.926,No Water Cooling,Solar,13.36
CHN,Changning Kawan Hydroelectric,WRI1071696,25.316,99.133,No Water Cooling,Hydro,54.99
CHN,Changniping,WRI1071040,27.123,109.503,No Water Cooling,Hydro,89.06
CHN,Changshatou,WRI1071072,30.63,110.53,No Water Cooling,Hydro,38.68
CHN,Changshu,WKS0062415,31.5587,120.8236,No Water Cooling,Solar,17.26
CHN,Changshu Landfill,WRI1071683,31.5936,120.6592,Cooling tower,Gas,36.36
CHN,Changshu-2 power station,WRI1070280,31.7578,120.979,Cooling tower,Coal,9501.74
CHN,Changtanhe,WRI1071183,29.4683,111.0192,No Water Cooling,Hydro,324.07
CHN,Changxing - Zheneng Gas,WRI1029816,30.98,119.92,Cooling tower,Gas,2636.62
CHN,Changxing A,WKS0072545,30.916,119.927,No Water Cooling,Solar,65.2
CHN,Changxing B,WKS0072546,30.91,119.925,No Water Cooling,Solar,35.18
CHN,Changxing C,WKS0072547,30.949,119.851,No Water Cooling,Solar,64.99
CHN,Changxing D,WKS0072548,30.914,119.582,No Water Cooling,Solar,64.48
CHN,Changxing E,WKS0072549,30.891,119.561,No Water Cooling,Solar,64.56
